Source,Target,Id,duplicate,UMich,ASU,IUB,IUPUI,Dist2Air,MASS,Seats0Stop,Seats1Stop,Seats2Stop,Seats3Stop,Lines0Stop,Lines1Stop,Lines2Stop,Lines3Stop,GeoDist,CollabPaper
"n4","n636","e30965",1,,,1,,3.292718077153125,1789.0,0.0,783.3281560112595,3295.9433101615264,63855.88242717259,0.0,6.0,24.528565560435126,135.91487184624424,1544.609491374576,2.0
"n4","n637","e29559",1,,,1,,54.60787239864068,5268.0,0.0,0.0,2009.9752046899687,18784.238714056337,0.0,0.0,12.361674940498887,90.46601722092531,4264.522896199826,8.0
"n4","n640","e5693",1,,,1,,3.03031318982895,22580.0,0.0,0.0,2747.2111287154967,20381.144152392437,0.0,0.0,15.671694980697394,105.57893198061146,4972.665927977718,22.0
"n4","n641","e5698",1,,,1,,3.152610604952781,7229.0,0.0,0.0,3090.699486634958,23091.64204991641,0.0,0.0,18.092120335205653,118.11333519480206,5149.901941351619,3.0
"n4","n642","e30486",1,,,1,,24.354949196506126,96.0,0.0,0.0,1502.6793971117304,10563.146883956557,0.0,0.0,7.769462011672504,55.33554424783754,6341.789701242925,2.0
"n4","n643","e35311",1,,,1,, , , , , , , , , ,no node match,merged,deleted
"n4","n644","e5738",1,,,1,,5.226413601764122,255.0,0.0,1179.2930085436783,4531.280623292944,91228.47900085374,0.0,7.874007874011811,30.870856843722486,172.64302520974044,1752.8444047823589,4.0
"n4","n645","e5746",3,,,1,,27.981886784840963,66.0,0.0,195.95917942265424,1659.904214452494,31244.9564671657,0.0,1.4142135623730951,12.308518024468,72.78764757495827,duplicatesAdam,deleted
"n4","n646","e5747",1,,,1,,10.212709965679053,171.0,0.0,0.0,897.0113871669603,6305.7410919855565,0.0,0.0,6.75331341669382,44.577290120510376,1753.143789184271,0.0
"n4","n647","e38308",1,,,1,,10.611165608388026,1292.0,0.0,0.0,2012.418964708992,13555.822145856984,0.0,0.0,9.813198930565768,68.1572576410986,6472.710622947854,2.0
"n4","n648","e41588",1,,,1,,11.561515504915407,1794.0,0.0,0.0,2738.5428477935207,23991.723240484946,0.0,0.0,15.798247949717641,108.0967563352425,4642.54342325185,1.0
"n4","n651","e17618",1,,,1,,5.223774832943567,11810.0,0.0,0.0,888.3605236825551,9017.009209373104,0.0,0.0,6.542132620377179,45.665568504133695,1595.415846547677,8.0
"n4","n653","e18671",1,,,1,,39.378641217216206,3476.0,0.0,0.0,666.2711698642602,5492.529224035836,0.0,0.0,3.6840314986403864,28.772225413368915,7733.260533997496,6.0
"n4","n656","e16875",1,,,1,,16.240907054389925,3690.0,0.0,1616.008972747367,6576.794384842876,213469.00349512228,0.0,8.94427190999916,37.0767226109284,219.89143345910912,4463.587041632288,11.0
"n4","n657","e20646",1,,,1,,8.116203196421635,12195.0,0.0,0.0,1802.6693889441651,12991.31697820918,0.0,0.0,9.117793146136178,66.35469860664253,7155.928899154484,26.0
"n4","n658","e46027",1,,,1,,9.2943194992394,2983.0,0.0,583.1980795578805,2533.787679533167,52797.8116033128,0.0,4.69041575982343,19.55889558944215,118.07152386621374,975.8929975267761,7.0
"n4","n660","e40368",1,,,1,,16.394590507519485,375.0,0.0,381.051177665153,1957.0087210787551,42305.10784331647,0.0,3.1622776601683795,15.319919891171992,99.65499892488867,572.7237518846081,2.0
"n4","n661","e37287",1,,,1,,8.353576771636066,1667.0,0.0,0.0,0.0,542.6831155810713,0.0,0.0,0.0,4.375882150891233,4281.742021295694,1.0
"n4","n662","e52618",1,,,1,,2.093270926836794,1959.0,0.0,0.0,609.8128602683981,4425.997838432034,0.0,0.0,4.594700892207039,31.054812055524188,2414.0456353961335,2.0
"n4","n664","e35253",1,,,1,,17.60216955631374,5145.0,0.0,0.0,2669.3861435021777,23555.96267330222,0.0,0.0,15.772831588210243,109.37662083096957,4683.280260834158,2.0
"n4","n665","e12883",1,,,1,,27.918942092129257,536.0,0.0,344.75498546068917,1841.185109868196,41257.8360174261,0.0,2.8284271247461903,14.563355741631419,96.03907264485392,1065.9701181414239,2.0
"n4","n666","e35407",1,,,1,,3.5594962121593583,1063.0,0.0,355.86514299661326,1711.1996948763049,40046.18166912472,0.0,3.3166247903554,15.18793481654,92.12087195541534,1883.823577259964,2.0
"n4","n668","e23727",1,,,1,,11.018985563127243,6525.0,0.0,0.0,1012.4554834870661,5844.489438684424,0.0,0.0,4.9186847344587274,29.563522785449358,9214.953894259903,7.0
"n4","n670","e40132",1,,,1,,70.61590691585816,12.0,0.0,0.0,803.0777276399415,5428.477410263078,0.0,0.0,4.687548147653597,32.09998310052693,5618.761383843401,1.0
"n4","n673","e42725",1,,,1,,4.568361161134748,1199.0,0.0,1213.9044443447763,4335.32056466738,83973.61845046641,0.0,9.848857801796104,33.69157936548183,184.16223396407247,391.6895412363299,2.0
"n4","n675","e6132",1,,,1,,5.614574290696535,7168.0,0.0,489.49770173107044,2354.8928119165757,54266.18604842633,0.0,4.0,18.366188676975465,115.3805031235754,948.0725455654242,15.0
"n4","n676","e33377",1,,,1,, , , , , , , , , ,no node match,merged,deleted
"n4","n678","e11503",1,,,1,,40.56052729802228,1063.0,0.0,1224.677508571134,4284.084018828729,86226.55198150116,0.0,10.099504938362077,33.582063295650414,184.19556662635645,570.696341065204,8.0
"n4","n680","e29721",1,,,1,,36.29743722070479,628.0,0.0,0.0,0.0,3981.8967653219324,0.0,0.0,0.0,22.779697359008495,4384.494398282073,2.0
"n4","n681","e42492",1,,,1,,19.62173374755509,1887.0,0.0,0.0,481.723893909448,2753.8766185810523,0.0,0.0,5.68773395970313,29.16883372762291,680.1720425888874,4.0
"n4","n683","e6231",1,,,1,,11.570485523796824,306.0,0.0,634.1293243495368,2373.0244455357924,54021.87539094609,0.0,5.196152422706632,18.363611293661382,114.48753323133555,453.7236514948984,14.0
"n4","n685","e46734",1,,,1,,51.61297410288836,1194.0,0.0,202.73134932713293,2243.0452550303803,37676.71652635063,0.0,1.4142135623730951,14.328841521335802,84.22853387953138,1760.6609749479355,1.0
"n4","n686","e35128",1,,,1,,27.117182425874184,8387.0,0.0,0.0,1832.2392367560485,12350.963040449311,0.0,0.0,9.089639216563759,62.17225600220448,6741.61559015241,2.0
"n4","n688","e33317",1,,,1,,17.390599378336695,1146.0,0.0,0.0,2887.755687073918,22793.377595287224,0.0,0.0,13.107588401061486,97.78810939103676,9094.618192951035,1.0
"n4","n689","e6253",1,,,1,,116.25663253729938,183.0,0.0,0.0,241.60041518575485,1726.2876174804887,0.0,0.0,2.7589241763811203,17.369682407256036,1395.1700977498867,8.0
"n4","n690","e27163",1,,,1,,3.6647038963460705,3515.0,0.0,0.0,1129.8702438003152,6537.415941696712,0.0,0.0,5.313292845913055,32.10569445090838,8988.320126449355,2.0
"n4","n691","e39263",1,,,1,,29.520957527183327,3302.0,0.0,0.0,2747.2111287154967,20381.144152392437,0.0,0.0,15.671694980697394,105.57893198061146,5001.475262529814,1.0
"n4","n692","e14954",1,,,1,,72.0250176593122,504.0,0.0,0.0,0.0,2350.757948899722,0.0,0.0,0.0,12.690431337547285,7668.798682490498,1.0
"n4","n694","e6277",1,,,1,,9.798012537376017,13180.0,0.0,0.0,2027.1942117456877,18021.84608593197,0.0,0.0,11.857101383012344,87.00737309452245,4155.869333347918,7.0
"n4","n696","e20955",1,,,1,,4.109115930590865,1429.0,0.0,472.4404724407087,2441.7198519672893,47947.17858329842,0.0,3.4641016151377544,17.5721097414623,103.14330597137436,1863.1468007514509,5.0
"n4","n698","e49347",1,,,1,,46.11462937880239,4230.0,0.0,0.0,1258.7584309792421,9762.213708492718,0.0,0.0,6.188462762136203,48.38506705622996,7721.752246295894,1.0
"n4","n700","e27170",1,,,1,,30.42482260288175,1270.0,0.0,1264.7402895456441,4442.185080744712,85309.09918669832,0.0,10.295630140987,34.54647150478772,185.6313024180251,720.8737091654242,4.0
"n4","n701","e10949",1,,,1,,15.257651408651254,1408.0,0.0,0.0,390.4400030674029,5710.226606687932,0.0,0.0,2.3513346877207573,33.80891647220045,4236.600266087933,6.0
"n4","n702","e6373",1,,,1,,77.30981300912337,14.0,0.0,0.0,2740.714300864608,21951.14828135876,0.0,0.0,16.05191470511152,109.66373617622858,5104.162905768349,1.0
"n4","n703","e6374",1,,,1,,12.434605922041733,2501.0,0.0,0.0,2027.4069004562177,14435.928717648307,0.0,0.0,10.085926220396889,72.80552322645129,7491.939983748457,1.0
"n4","n706","e48018",1,,,1,,3.1080737924939066,436.0,0.0,0.0,887.5264755618769,6590.14111958276,0.0,0.0,6.534335077087572,45.287875989927755,1655.0334413900569,1.0
"n4","n709","e18524",1,,,1,,12.528619761624753,2913.0,0.0,1067.3542055006858,3815.666626553085,76099.34965665358,0.0,8.831760866327848,30.110729431482223,168.76649553366897,348.0714375354813,4.0
"n4","n710","e58814",1,,,1,,15.616071240971447,2679.0,0.0,0.0,3087.973231600849,25404.495091289173,0.0,0.0,17.234355345792604,114.29368711851669,3982.136298445944,1.0
"n4","n711","e17185",1,,,1,,34.75305105654429,1263.0,0.0,584.9444418062283,2401.9755732430303,52105.993031662736,0.0,4.795831523312719,18.78902549404371,117.96747326920104,279.8686144363521,7.0
"n4","n712","e6512",1,,,1,,16.56437574013198,172.0,0.0,0.0,858.6033179488895,6635.1610899616435,0.0,0.0,6.257324745675973,44.36356747967658,429.8066426992592,2.0
"n4","n713","e13583",1,,,1,,1.9604429147600468,4091.0,0.0,243.9672109116305,1319.1787700880398,33784.46036813948,0.0,2.0,10.329954185503958,71.82267017240281,576.7028309223481,8.0
"n4","n714","e25363",1,,,1,,51.96905499642629,346.0,0.0,1035.6350708623188,3678.608361423142,73959.32003824456,0.0,8.48528137423857,28.746845667633607,162.30086945556096,386.12041102867715,1.0
"n4","n715","e9653",1,,,1,,32.54861969523322,10676.0,0.0,0.0,837.9007292936783,8641.400231102181,0.0,0.0,4.7176939803165325,50.600123732961684,4210.546811478952,12.0
"n4","n717","e41797",1,,,1,,14.982709942698191,2569.0,0.0,0.0,1390.1433626551986,15656.256874194481,0.0,0.0,8.387206526527141,73.61372237402655,4201.791363247425,1.0
"n4","n718","e47953",1,,,1,,27.78351157308346,547.0,0.0,239.49947807876325,1269.7230812195228,32759.943943837094,0.0,2.449489742783178,11.662514771973662,78.13909755787765,493.6233278527737,1.0
"n4","n719","e41220",1,,,1,,43.13458974605712,146.0,0.0,2363.3479078064943,8316.016297965372,360847.52535294596,0.0,12.649110640673518,46.09544932369342,271.46168039759436,4163.877764940867,1.0
"n4","n720","e17534",1,,,1,,31.375958157364114,4208.0,0.0,0.0,590.7255270598956,5669.835055656894,0.0,0.0,3.5568933044900626,33.84481033136765,4385.72367182914,1.0
"n4","n723","e12909",1,,,1,,3.2482099707422756,5950.0,0.0,0.0,2828.746895351061,21303.411905845882,0.0,0.0,15.937254257392473,109.04632415956559,5668.23661437582,2.0
"n4","n725","e48257",1,,,1,,30.8132811108594,59.0,0.0,0.0,886.4027505812022,5957.8528666402135,0.0,0.0,4.7176939803165325,32.47992425395804,3186.968145164202,2.0
"n4","n726","e39603",1,,,1,,4.678292125984128,500.0,0.0,582.3126308092587,3296.8189998440234,67325.97644019709,0.0,4.123105625617661,20.698518007951247,128.43212670230875,2807.774690437902,2.0
"n4","n731","e17964",1,,,1,,8.689231196579133,5787.0,0.0,1042.530894825984,3794.41554139966,74219.82110127804,0.0,8.54400374531753,29.635816416042495,164.46157579237226,523.8370179148128,8.0
"n4","n733","e6996",1,,,1,,12.15640903155238,17038.0,0.0,2842.022959090936,9506.268438389347,542555.0649352766,0.0,13.564659966250536,48.311679361069636,294.17951356672955,4376.503545002112,50.0
"n4","n736","e39455",1,,,1,,6.929561601417386,8271.0,0.0,0.0,1483.8807090922983,16214.76830806532,0.0,0.0,7.752860546531822,62.41594987997634,8216.289271466705,2.0
"n4","n737","e7027",1,,,1,,1.9035581169796985,413.0,0.0,274.9545416973504,1388.1275859795871,34980.5851471726,0.0,2.0,10.22289851862149,69.13150000805916,1831.8224260032632,3.0
"n4","n738","e7051",1,,,1,,2.8397355202316312,8707.0,0.0,0.0,1118.8635794510094,14359.704041781812,0.0,0.0,7.080698751085013,56.843220834529234,4025.1312655502907,8.0
"n4","n740","e13546",1,,,1,,53.1212693534185,259.0,0.0,2150.3370278478055,7632.7925405259975,241795.3096461114,0.0,15.684387141358123,51.344249392768845,279.40211096652627,1536.8311866347835,0.0
"n4","n743","e26212",1,,,1,,5.022503258987723,3855.0,0.0,0.0,1583.44479482242,10213.761011888075,0.0,0.0,9.31401901560767,59.361002885334734,5256.397256167964,4.0
"n4","n744","e25507",1,,,1,,4.357643196485279,10791.0,0.0,0.0,1792.8865215477865,12491.909920152026,0.0,0.0,10.656022367666106,73.79163790873741,5328.305900085683,2.0
"n4","n745","e18947",1,,,1,,5.682662144651182,31251.0,0.0,0.0,578.8104832241661,5239.906118029425,0.0,0.0,2.3513346877207573,23.549535834610307,6576.405762184144,8.0
"n4","n746","e36767",1,,,1,,6.325613215640569,812.0,0.0,296.37813684548325,1664.9524024228344,40570.51662236761,0.0,2.449489742783178,13.070168493040967,88.91072755491243,707.9134489180619,1.0
"n4","n747","e7111",1,,,1,,70.82408060734079,227.0,0.0,240.0,1456.0576964205131,37135.88343379508,0.0,2.0,11.367505120898475,80.87056943530844,833.7517574057772,1.0
"n4","n749","e17858",1,,,1,,2.2503214301731367,632.0,0.0,0.0,1677.2761868921068,14321.94591604331,0.0,0.0,7.674430278809982,66.1242020216957,7746.006554556144,2.0
"n4","n751","e23222",1,,,1,,6.370435778220227,3809.0,0.0,0.0,964.931939681629,7398.2910898341215,0.0,0.0,6.109114744289606,44.62637441531125,4112.15147566297,4.0
"n4","n752","e59005",1,,,1,,30.69206581554552,178.0,0.0,240.0,1366.0816559622938,32926.04010182243,0.0,2.0,10.732891741295965,70.8927736428064,514.4893194104907,1.0
"n4","n753","e38428",1,,,1,,5.854963178889185,2560.0,0.0,899.3386458948598,3381.329346912148,69374.15058666385,0.0,7.3484692283495345,26.424801122567004,152.86507217836382,173.27502730743706,2.0
"n4","n755","e38247",1,,,1,,18.042763752991203,8694.0,0.0,0.0,1721.6212194024615,11870.68519401542,0.0,0.0,8.80227214056056,60.958170636111504,6491.990072618495,3.0
"n4","n756","e33947",1,,,1,,11.22983094954396,1204.0,0.0,673.4983296193094,4844.807389383206,157573.19567498917,0.0,3.1622776601683795,21.735399511975004,148.94277494034867,8168.069790323412,31.0
"n4","n757","e31109",1,,,1,,24.847341028080763,5284.0,0.0,0.0,4222.83208554947,40072.84164844997,0.0,0.0,16.661109258229764,119.37452896554987,9428.52954869121,2.0
"n4","n758","e7399",1,,,1,,15.22734242524859,5271.0,0.0,0.0,1631.795206972025,12091.299011543344,0.0,0.0,9.564655913861944,71.22092726307663,4760.398072838843,6.0
"n4","n760","e12144",1,,,1,,4.191886953431802,660.0,0.0,1001.5770897273293,3605.5667316531813,71683.5480255348,0.0,8.18535277187245,28.07979664719663,159.34042816796148,395.7945821452206,6.0
"n4","n761","e38898",1,,,1,,4.953485442212829,2097.0,0.0,661.8156843109718,4171.83313199877,88577.30243044946,0.0,3.872983346207417,24.26684283344841,152.50615677391497,4706.013915035418,2.0
"n4","n762","e12528",1,,,1,,3.0461597618408964,437.0,0.0,0.0,1048.4577085049023,17801.6517350552,0.0,0.0,6.649399761150975,45.93438454645241,4626.194909159687,5.0
"n4","n765","e8899",1,,,1,,6.468760997969901,27442.0,0.0,0.0,2262.435604726488,26698.1912420924,0.0,0.0,13.414642047969542,98.76357177373059,3884.931762595781,21.0
"n4","n767","e47644",1,,,1,,35.87663268904699,195.0,0.0,1366.829908949903,4638.342975172471,91673.63139821499,0.0,11.313708498984761,36.57444634282447,196.15109039218157,87.40887908591252,2.0
"n4","n771","e7651",1,,,1,,4.355568341299304,2962.0,0.0,0.0,3507.9677413296713,31019.85478260155,0.0,0.0,19.84886072301999,130.0653040593276,4519.972835145107,4.0
"n4","n773","e7661",1,,,1,,55.33531329732846,106.0,0.0,69.2820323027551,545.1177883933497,17069.480477051184,0.0,1.0,6.550499102911546,36.94387094539346,476.1842590536678,7.0
"n4","n775","e7672",1,,,1,,27.775093045604287,25.0,0.0,0.0,1112.0499951643415,8766.864246742023,0.0,0.0,5.217103446276167,42.31295288631744,6752.584229593975,1.0
"n4","n777","e7679",1,,,1,,39.12188291131697,5320.0,0.0,0.0,1134.5947565810475,8396.644177851886,0.0,0.0,7.140036981921556,50.51379603008124,3877.9323038398807,5.0
"n4","n778","e7689",1,,,1,,28.901863965700702,293.0,0.0,389.88203344088583,2011.2478101619217,42742.09110141764,0.0,3.1622776601683795,15.715120621758427,101.33992841033412,427.38556257123133,1.0
"n4","n779","e37840",1,,,1,,50.459829842569434,175.0,0.0,0.0,622.7417941032076,5339.617345347941,0.0,0.0,3.7325111568172478,33.0114448307016,4106.485396741032,4.0
"n4","n780","e32666",1,,,1,,18.2836704073583,4344.0,0.0,4209.388118638306,12538.730303324894,1028562.3184169863,0.0,20.29778313018444,64.63455838572264,392.08844385974015,4004.0421405036595,1.0
"n4","n781","e7803",1,,,1,,41.97093285543298,530.0,0.0,720.0833285113606,2726.2894613982,60959.766840404845,0.0,5.916079783099616,21.28472346405219,130.37495647024775,509.49628342075096,4.0
"n4","n783","e55929",1,,,1,,64.84582896210905,382.0,0.0,1249.1052797902985,5885.211979203581,204415.2323326473,0.0,6.0,29.660140588574986,191.7695246587358,5592.272632449572,1.0
"n4","n784","e28820",1,,,1,,5.221754892162389,2618.0,0.0,0.0,2943.345040263382,23440.246043494313,0.0,0.0,15.990880219504522,109.01246857205648,5811.95681356051,1.0
"n4","n786","e8968",1,,,1,,1.201556731993409,9043.0,0.0,0.0,705.5367171920841,5188.566434640833,0.0,0.0,4.254320865115005,32.624280789647514,3762.116631929999,3.0
"n4","n787","e22729",1,,,1,,5.116171652748246,13201.0,0.0,1668.8004674016604,6392.023260294642,225188.0710706174,0.0,9.539392014169456,37.06762747646354,227.86694549467353,4277.517658753006,4.0
"n4","n788","e37529",1,,,1,,4.019636163758516,8729.0,0.0,0.0,1957.780502269278,20951.01522425861,0.0,0.0,11.160190299209164,84.41322491414005,3663.431497449528,3.0
"n4","n789","e9128",1,,,1,,36.11229528647606,1323.0,0.0,0.0,544.7845513749018,4212.935517885015,0.0,0.0,3.7797631496846193,28.224506503396896,2353.638698796641,2.0
"n4","n790","e20232",1,,,1,,9.551184269875462,4983.0,0.0,0.0,1205.0244194244426,6839.739440325061,0.0,0.0,5.698019215305065,33.886171413994305,9681.013914356041,1.0
"n4","n791","e12171",1,,,1,,36.47994320828452,4327.0,0.0,0.0,1928.081355802897,16856.375956204578,0.0,0.0,11.73976776325511,88.55874077920507,4503.370315020459,2.0
"n4","n794","e52592",1,,,1,,2.6746117072226485,812.0,0.0,0.0,630.5714140437954,5157.994859857861,0.0,0.0,4.235823584254893,32.592706003862645,4138.546290296152,2.0
"n4","n795","e7999",1,,,1,,10.78424356145758,68.0,0.0,0.0,1300.7314865533622,9667.406690765858,0.0,0.0,7.087341061500753,51.933583486006185,7274.354485232419,1.0
"n4","n797","e50203",1,,,1,,5.947382575167643,9962.0,0.0,0.0,1881.0104031497285,19808.382737702814,0.0,0.0,11.347061411356195,83.64031229406011,5068.636641571447,1.0
"n4","n802","e16159",1,,,1,,26.25155605640638,11786.0,0.0,0.0,1015.1122921700145,9401.135431462082,0.0,0.0,5.981424029720885,55.53652354702699,4413.400062055944,4.0
"n4","n803","e32280",1,,,1,,24.285415298393833,9356.0,0.0,0.0,2262.435604726488,26698.1912420924,0.0,0.0,13.414642047969542,98.76357177373059,3898.588225332513,5.0
"n4","n806","e50945",1,,,1,,4.375356260789908,232.0,0.0,774.7102684229764,2888.365521147431,61452.79619658196,0.0,6.324555320336759,22.51498812079168,132.74750781531944,531.2123901656508,1.0
"n4","n807","e14684",1,,,1,,17.87146935744219,15807.0,0.0,359.1656999213594,3309.202428936982,64283.21450259754,0.0,2.23606797749979,19.340386164681814,131.1800331465009,5133.443651610012,3.0
"n4","n810","e39001",1,,,1,,1.364505464080245,2762.0,0.0,0.0,806.1980376502667,5054.499356368213,0.0,0.0,5.217103446276167,31.641262201283624,5357.875356972678,4.0
"n4","n811","e29412",1,,,1,,39.23943225381641,212.0, -1, -1, -1, -1, -1, -1, -1, -1,27.21370696176344,2.0
"n4","n812","e42473",1,,,1,,3.4705644182136184,5946.0,0.0,0.0,776.5436371974015,5772.107567527002,0.0,0.0,4.254320865115005,33.692042928559076,4652.233998984856,1.0
"n4","n815","e30894",1,,,1,,9.575363915086115,3071.0,0.0,120.0,1191.7121153306487,24175.491485816015,0.0,1.0,9.572618882313394,64.90107825591572,1091.3809255086587,4.0
"n4","n816","e52554",1,,,1,,24.99791916264546,2430.0,0.0,0.0,541.3435678916828,3832.367729974938,0.0,0.0,6.248799769526243,39.792215819129666,308.15431956284925,2.0
"n4","n817","e8314",1,,,1,,28.606745650839702,3805.0,0.0,0.0,0.0,2601.5090232348043,0.0,0.0,0.0,16.70877632363311,4562.056682334955,2.0
"n4","n820","e32073",1,,,1,,62.69347459962872,847.0,0.0,1067.3759100398197,4044.610965022299,90117.78895402659,0.0,6.082762530298219,24.989041529866693,138.27150261771055,4234.136048251729,5.0
"n4","n826","e27249",1,,,1,,18.00781959855265,726.0,0.0,69.2820323027551,715.0295317897383,17687.364399976323,0.0,1.0,8.179054352068318,54.174290700199485,924.5348974138782,2.0
"n4","n828","e55144",1,,,1,,6.612034049253086,272.0,0.0,960.1958133630869,3544.4322719361785,70468.45548861432,0.0,7.810249675906654,27.56474846412866,157.56366075611754,308.7881581083087,1.0
"n4","n829","e16415",1,,,1,,5.28140149978841,13010.0,0.0,0.0,2847.2669523701156,19745.970646056943,0.0,0.0,15.574734469492501,102.07389603371924,3779.426815571612,21.0
"n4","n831","e47501",1,,,1,,45.2665838585678,4238.0,0.0,1411.263263888067,6443.994326596607,313633.5779900425,0.0,7.0710678118654755,33.80368236306818,233.0904176033623,5076.593515597226,2.0
"n4","n832","e40670",1,,,1,,54.98560804608996,6594.0,0.0,0.0,1742.5732127898948,16091.429231949523,0.0,0.0,10.617722813909669,83.17973135967291,4423.4787518682115,1.0
"n4","n833","e47892",1,,,1,,10.242841314601762,4280.0,0.0,0.0,1868.1908709316801,13537.363064638164,0.0,0.0,9.371302245400624,68.70057458275964,6936.8372727409305,4.0
"n4","n834","e42426",1,,,1,, , , , , , , , , ,no node match,merged,deleted
"n4","n835","e8619",1,,,1,,7.749658534898295,1062.0,0.0,104.6900186264192,808.7354720306375,21327.397473546473,0.0,1.0,6.96273195774369,45.02511497559733,1356.2585392524506,9.0
"n4","n837","e8633",1,,,1,,3.21798316268504,1338.0,0.0,458.8507382580963,2656.570695630954,50443.925877808186,0.0,3.605551275463989,18.70269852246013,116.3334617811581,1757.1937235522796,4.0
"n4","n838","e8666",1,,,1,,32.01409023031611,589.0,0.0,1987.3353181249174,7672.62139824065,328907.22924473335,0.0,10.63014581273465,42.52072259000417,259.3324157236538,4147.320436477447,4.0
"n4","n839","e49638",1,,,1,,6.228950211828951,10.0,0.0,0.0,793.3217395068302,9515.577251432205,0.0,0.0,4.160167646103808,38.396984126317534,6024.220486331326,1.0
"n4","n840","e43327",1,,,1,,21.90569612299226,1495.0,0.0,0.0,1356.6376378661403,16112.520929854365,0.0,0.0,8.01040313265657,68.24925845948613,4195.285945761733,1.0
"n4","n841","e41770",1,,,1,,2.3504085581074343,16342.0,0.0,0.0,1928.081355802897,16856.375956204578,0.0,0.0,11.73976776325511,88.55874077920507,4502.298097075868,2.0
"n4","n842","e44698",1,,,1,,6.220849814234103,1197.0,0.0,771.0201034992538,3102.431039661981,63109.94316996136,0.0,5.830951894845301,22.881550853860816,126.4586140884937,1622.727741332843,2.0
"n4","n843","e8792",1,,,1,,11.268452486141488,2764.0,0.0,764.5191299110834,2926.0790191543206,63086.70803617736,0.0,6.324555320336759,23.02639216276794,138.9544438326151,633.1729580180565,2.0
"n4","n844","e10948",1,,,1,,3.531980135828752,9796.0,0.0,0.0,888.9205614640329,6220.762950535821,0.0,0.0,5.3601084109653625,39.09786660556148,4187.714252185069,11.0
"n4","n845","e10903",1,,,1,,12.19527381473765,16.0,0.0,0.0,1137.8228530898637,9578.189720291524,0.0,0.0,7.255841506910845,58.99853716023706,4283.374485089079,15.0
"n4","n849","e35965",1,,,1,,30.555208386898517,678.0,0.0,0.0,2747.2111287154967,20381.144152392437,0.0,0.0,15.671694980697394,105.57893198061146,4982.228241236665,2.0
"n4","n852","e32845",1,,,1,,6.530030078201722,32065.0,0.0,0.0,3601.336841574402,32144.641961410784,0.0,0.0,20.427465248687103,133.24392188269692,4596.706303084706,9.0
"n4","n853","e8913",1,,,1,,23.73726173672095,256.0,0.0,2363.3479078064943,8316.016297965372,360847.52535294596,0.0,12.649110640673518,46.09544932369342,271.46168039759436,4218.57724012576,1.0
"n4","n854","e8915",1,,,1,,5.735415149325392,1049.0,0.0,0.0,0.0,6292.668715404747,0.0,0.0,0.0,8.51386737798003,4454.018346802042,1.0
"n4","n855","e8917",1,,,1,,11.935764900523285,4141.0,0.0,0.0,1742.5732127898948,16091.429231949523,0.0,0.0,10.617722813909669,83.17973135967291,4460.733467088636,2.0
"n4","n861","e21511",1,,,1,,36.4481161171809,4515.0,0.0,1271.0940169790747,5406.6321311740285,274312.9359576691,0.0,5.196152422706632,24.367275100165017,159.80283073564843,9303.689716687924,3.0
"n4","n863","e54754",1,,,1,,52.447136843285406,1981.0,0.0,0.0,1468.4771184846516,11386.926903178866,0.0,0.0,8.671266460286839,67.08423375930604,4648.832020864236,1.0
"n4","n864","e25229",1,,,1,,47.1107355106864,441.0,0.0,1067.6620876163643,3802.963060543746,77780.17811773102,0.0,8.831760866327848,29.911578048639843,167.28107785427008,566.8516656532981,2.0
"n4","n865","e9646",1,,,1,,9.810015266744715,2746.0,0.0,1668.8004674016604,6392.023260294642,225188.0710706174,0.0,9.539392014169456,37.06762747646354,227.86694549467353,4269.71857800096,3.0
"n4","n868","e9144",1,,,1,,4.07713065385556,6333.0,0.0,542.2176684690384,3807.270000131726,80157.59677184428,0.0,3.1622776601683795,22.178883640944644,143.8116776713346,4567.237293229913,2.0
"n4","n871","e34250",1,,,1,,41.369142880674566,3350.0,0.0,1199.6616189576125,4307.8239076452,84047.67887545281,0.0,9.486832980505138,32.647646734634066,178.1974671623199,768.1385420895502,1.0
"n4","n872","e23845",1,,,1,,14.798869970729466,7458.0,0.0,0.0,2530.676595235649,20568.706654238937,0.0,0.0,14.882037721473809,101.79349559651031,5049.211291329976,1.0
"n4","n873","e52223",1,,,1,,7.112077023037857,190.0,0.0,293.9387691339814,1691.323684887545,37394.54107643094,0.0,2.449489742783178,13.424640260554977,91.52709016116724,285.94235394960475,1.0
"n4","n874","e56893",1,,,1,,4.644961464029036,19.0,0.0,420.7136793592526,1796.8429348440038,43461.77135506827,0.0,3.4641016151377544,14.078866845937895,94.52408220207568,354.7720857565573,1.0
"n4","n875","e12357",1,,,1,,12.918115824304298,3476.0,0.0,0.0,544.3273692762692,5039.664529269904,0.0,0.0,3.4199518933533937,30.548805088150385,4457.622920789061,23.0
"n4","n881","e37134",1,,,1,,25.106727175572185,51.0,0.0,0.0,2009.9752046899687,18784.238714056337,0.0,0.0,12.361674940498887,90.46601722092531,4235.071976232474,3.0
"n4","n882","e21209",1,,,1,,20.15396167134754,333.0,0.0,0.0,1447.1310296425947,14520.922739717234,0.0,0.0,8.353904731876808,66.27620457536078,4577.375521409383,8.0
"n4","n883","e50252",1,,,1,,5.995074387350952,6217.0,0.0,0.0,972.0829184062464,8923.801076529462,0.0,0.0,5.473703674798427,50.14501528015565,5329.331062720195,2.0
