"Source","Target","Id","duplicate","UMich","ASU","IUB","IUPUI"
"n0","n1743",443177,1,1,,,
"n0","n1744",443178,1,1,,,
"n0","n1745",443179,1,1,,,
"n0","n1746",443180,1,1,,,
"n0","n1747",443181,1,1,,,
"n0","n1752",443186,1,1,,,
"n0","n1753",443187,1,1,,,
"n0","n1758",443192,1,1,,,
"n0","n1760",443194,1,1,,,
"n0","n1766",443200,1,1,,,
"n0","n1768",443202,1,1,,,
"n0","n1769",443203,3,1,,,
"n0","n1773",443207,1,1,,,
"n0","n1775",443209,1,1,,,
"n0","n1778",443212,1,1,,,
"n0","n1781",443215,1,1,,,
"n0","n1784",443218,1,1,,,
"n0","n1785",443219,1,1,,,
"n0","n1788",443222,1,1,,,
"n0","n1789",443223,1,1,,,
"n0","n1791",443225,1,1,,,
"n0","n1793",443227,1,1,,,
"n0","n1795",443229,1,1,,,
"n0","n1802",443236,1,1,,,
"n0","n1804",443238,1,1,,,
"n0","n1808",443242,1,1,,,
"n0","n1812",443246,1,1,,,
"n0","n1817",443251,1,1,,,
"n0","n1819",443253,1,1,,,
"n0","n1820",443254,26,1,,,
"n0","n1824",443258,1,1,,,
"n0","n1825",443259,3,1,,,
"n0","n1826",443260,1,1,,,
"n0","n1836",443270,1,1,,,
"n0","n1838",443272,1,1,,,
"n0","n1839",443273,1,1,,,
"n0","n1840",443274,1,1,,,
"n0","n1842",443276,1,1,,,
"n0","n1844",443278,1,1,,,
"n0","n1845",443279,1,1,,,
"n0","n1847",443281,1,1,,,
"n0","n1848",443282,1,1,,,
"n0","n1857",443291,2,1,,,
"n0","n1858",443292,1,1,,,
"n0","n1862",443296,3,1,,,
"n0","n1863",443297,2,1,,,
"n0","n1866",443300,1,1,,,
"n0","n1868",443302,2,1,,,
"n0","n1869",443303,1,1,,,
"n0","n1871",443305,1,1,,,
"n0","n1876",443310,1,1,,,
"n0","n1878",443312,1,1,,,
"n0","n1879",443313,1,1,,,
"n0","n1881",443315,1,1,,,
"n0","n1884",443318,1,1,,,
"n0","n1890",443324,1,1,,,
"n0","n1893",443327,1,1,,,
"n0","n1897",443331,1,1,,,
"n0","n1899",443333,1,1,,,
"n0","n1900",443334,1,1,,,
"n0","n1902",443336,1,1,,,
"n0","n1910",443344,1,1,,,
"n0","n1914",443348,1,1,,,
"n0","n1926",443360,1,1,,,
"n0","n1928",443362,1,1,,,
"n0","n1932",443366,1,1,,,
"n0","n1933",443367,1,1,,,
"n0","n1934",443368,1,1,,,
"n0","n1935",443369,1,1,,,
"n0","n1941",443375,1,1,,,
"n0","n1942",443376,1,1,,,
"n0","n1943",443377,1,1,,,
"n0","n1944",443378,1,1,,,
"n0","n1947",443381,1,1,,,
"n0","n1951",443385,1,1,,,
"n0","n1952",443386,1,1,,,
"n0","n1957",443391,1,1,,,
"n0","n1961",443395,2,1,,,
"n0","n1962",443396,1,1,,,
"n0","n1963",443397,1,1,,,
"n0","n1964",443398,1,1,,,
"n0","n1970",443404,2,1,,,
"n0","n1973",443407,1,1,,,
"n0","n1974",443408,1,1,,,
"n0","n1975",443409,1,1,,,
"n0","n1978",443412,1,1,,,
"n0","n1979",443413,2,1,,,
"n0","n1980",443414,1,1,,,
"n0","n1983",443417,1,1,,,
"n0","n1985",443419,1,1,,,
"n0","n1986",443420,1,1,,,
"n0","n1987",443421,2,1,,,
"n0","n1989",443423,1,1,,,
"n0","n1992",443426,1,1,,,
"n0","n1993",443427,26,1,,,
"n0","n1994",443428,1,1,,,
"n0","n1995",443429,1,1,,,
"n0","n1996",443430,1,1,,,
"n0","n2001",443435,1,1,,,
"n0","n2002",443436,1,1,,,
"n0","n2004",443438,1,1,,,
"n0","n2006",443440,1,1,,,
"n0","n2008",443442,1,1,,,
"n0","n2009",443443,1,1,,,
"n0","n2013",443447,9,1,,,
"n0","n2016",443450,1,1,,,
"n0","n2017",443451,3,1,,,
"n0","n2022",443456,1,1,,,
"n0","n2028",443462,1,1,,,
"n0","n2029",443463,1,1,,,
"n0","n2032",443466,1,1,,,
"n0","n2039",443473,1,1,,,
"n0","n2040",443474,2,1,,,
"n0","n2042",443476,1,1,,,
"n0","n2044",443478,1,1,,,
"n0","n2047",443481,2,1,,,
"n0","n2048",443482,2,1,,,
"n0","n2050",443484,2,1,,,
"n0","n2055",443489,1,1,,,
"n0","n2060",443494,1,1,,,
"n0","n2064",443498,1,1,,,
"n0","n2065",443499,1,1,,,
"n0","n2073",443507,1,1,,,
"n0","n2079",443513,2,1,,,
"n0","n2080",443514,1,1,,,
"n0","n2081",443515,1,1,,,
"n0","n2091",443525,1,1,,,
"n0","n2093",443527,1,1,,,
"n0","n2094",443528,1,1,,,
"n0","n2104",443538,1,1,,,
"n0","n2108",443542,3,1,,,
"n0","n2110",443544,1,1,,,
"n0","n2111",443545,1,1,,,
"n0","n2114",443548,1,1,,,
"n0","n2115",443549,1,1,,,
"n0","n2122",443556,1,1,,,
"n0","n2123",443557,1,1,,,
"n0","n2131",443565,1,1,,,
"n0","n2132",443566,26,1,,,
"n0","n2134",443568,1,1,,,
"n0","n2135",443569,1,1,,,
"n0","n2136",443570,1,1,,,
"n0","n2137",443571,1,1,,,
"n0","n2144",443578,1,1,,,
"n0","n2145",443579,1,1,,,
"n0","n2148",443582,1,1,,,
"n0","n2149",443583,1,1,,,
"n0","n2153",443587,1,1,,,
"n0","n2154",443588,1,1,,,
"n0","n2156",443590,1,1,,,
"n0","n2157",443591,9,1,,,
"n0","n2161",443595,1,1,,,
"n0","n2163",443597,1,1,,,
"n0","n2165",443599,1,1,,,
"n0","n2166",443600,3,1,,,
"n0","n2168",443602,1,1,,,
"n0","n2170",443604,1,1,,,
"n0","n2174",443608,26,1,,,
"n0","n2179",443613,1,1,,,
"n0","n2180",443614,2,1,,,
"n0","n2181",443615,1,1,,,
"n0","n2182",443616,1,1,,,
"n0","n2184",443618,1,1,,,
"n0","n2185",443619,1,1,,,
"n0","n2186",443620,1,1,,,
"n0","n2190",443624,2,1,,,
"n0","n2193",443627,1,1,,,
"n0","n2194",443628,1,1,,,
"n0","n2195",443629,1,1,,,
"n0","n2198",443632,1,1,,,
"n0","n2200",443634,2,1,,,
"n0","n2201",443635,2,1,,,
"n0","n2203",443637,1,1,,,
"n0","n2204",443638,1,1,,,
"n0","n2205",443639,1,1,,,
"n0","n2206",443640,1,1,,,
"n0","n2207",443641,1,1,,,
"n0","n2210",443644,1,1,,,
"n0","n2212",443646,1,1,,,
"n0","n2214",443648,1,1,,,
"n0","n2220",443654,1,1,,,
"n0","n2221",443655,1,1,,,
"n0","n2222",443656,1,1,,,
"n0","n2223",443657,1,1,,,
"n0","n2224",443658,1,1,,,
"n0","n2225",443659,2,1,,,
"n0","n2231",443665,1,1,,,
"n0","n2234",443668,1,1,,,
"n0","n2239",443673,1,1,,,
"n0","n2242",443676,1,1,,,
"n0","n2243",443677,2,1,,,
"n0","n2246",443680,1,1,,,
"n0","n2248",443682,1,1,,,
"n0","n2250",443684,1,1,,,
"n0","n2251",443685,1,1,,,
"n0","n2252",443686,1,1,,,
"n0","n2253",443687,1,1,,,
"n0","n2257",443691,1,1,,,
"n0","n2258",443692,1,1,,,
"n0","n2260",443694,1,1,,,
"n0","n2261",443695,1,1,,,
"n0","n2267",443701,3,1,,,
"n0","n2269",443703,1,1,,,
"n0","n2270",443704,1,1,,,
"n0","n2273",443707,2,1,,,
"n0","n2274",443708,1,1,,,
"n0","n2281",443715,1,1,,,
"n0","n2284",443718,2,1,,,
"n0","n2285",443719,1,1,,,
"n0","n2287",443721,1,1,,,
"n0","n2291",443725,1,1,,,
"n0","n2293",443727,1,1,,,
"n0","n2301",443735,1,1,,,
"n0","n2302",443736,1,1,,,
"n0","n2304",443738,2,1,,,
"n0","n2307",443741,1,1,,,
"n0","n2310",443744,1,1,,,
"n0","n2311",443745,1,1,,,
"n0","n2314",443748,1,1,,,
"n0","n2315",443749,2,1,,,
"n0","n2316",443750,3,1,,,
"n0","n2317",443751,2,1,,,
"n0","n2318",443752,1,1,,,
"n0","n2319",443753,2,1,,,
"n0","n2324",443758,1,1,,,
"n0","n2326",443760,1,1,,,
"n0","n2331",443765,1,1,,,
"n0","n2335",443769,1,1,,,
"n0","n2336",443770,1,1,,,
"n0","n2339",443773,1,1,,,
"n0","n2341",443775,1,1,,,
"n0","n2342",443776,1,1,,,
"n0","n2344",443778,9,1,,,
"n0","n2345",443779,2,1,,,
"n0","n2350",443784,2,1,,,
"n0","n2351",443785,1,1,,,
"n0","n2358",443792,2,1,,,
"n0","n2362",443796,1,1,,,
"n0","n2363",443797,1,1,,,
"n0","n2365",443799,1,1,,,
"n0","n2367",443801,1,1,,,
"n0","n2369",443803,2,1,,,
"n0","n2370",443804,1,1,,,
"n0","n2371",443805,3,1,,,
"n0","n2373",443807,1,1,,,
"n0","n2376",443810,1,1,,,
"n0","n2377",443811,1,1,,,
"n0","n2379",443813,1,1,,,
"n0","n2384",443818,1,1,,,
"n0","n2390",443824,1,1,,,
"n0","n2396",443830,1,1,,,
"n0","n2397",443831,1,1,,,
"n0","n2400",443834,1,1,,,
"n0","n2401",443835,1,1,,,
"n0","n2403",443837,1,1,,,
"n0","n2406",443840,1,1,,,
"n0","n2407",443841,1,1,,,
"n0","n2409",443843,1,1,,,
"n0","n2410",443844,3,1,,,
"n0","n2412",443846,1,1,,,
"n0","n2413",443847,1,1,,,
"n0","n2414",443848,1,1,,,
"n0","n2415",443849,1,1,,,
"n0","n2416",443850,1,1,,,
"n0","n2419",443853,1,1,,,
"n0","n2420",443854,1,1,,,
"n0","n2421",443855,1,1,,,
"n0","n2422",443856,3,1,,,
"n0","n2430",443864,9,1,,,
"n0","n2431",443865,3,1,,,
"n0","n2434",443868,1,1,,,
"n0","n2435",443869,1,1,,,
"n0","n2437",443871,2,1,,,
"n0","n2439",443873,1,1,,,
"n0","n2441",443875,1,1,,,
"n0","n2442",443876,1,1,,,
"n0","n2444",443878,1,1,,,
"n0","n2445",443879,2,1,,,
"n0","n2452",443886,1,1,,,
"n0","n2453",443887,1,1,,,
"n0","n2456",443890,1,1,,,
"n0","n2458",443892,1,1,,,
"n0","n2461",443895,1,1,,,
"n0","n2462",443896,1,1,,,
"n0","n2463",443897,1,1,,,
"n0","n2464",443898,1,1,,,
"n0","n2468",443902,1,1,,,
"n0","n2470",443904,1,1,,,
"n0","n2471",443905,1,1,,,
"n0","n2472",443906,26,1,,,
"n0","n2478",443912,1,1,,,
"n0","n2480",443914,1,1,,,
"n0","n2484",443918,1,1,,,
"n0","n2486",443920,1,1,,,
"n0","n2487",443921,1,1,,,
"n0","n2488",443922,3,1,,,
"n0","n2492",443926,1,1,,,
"n0","n2493",443927,1,1,,,
"n0","n2494",443928,1,1,,,
"n0","n2500",443934,1,1,,,
"n0","n2502",443936,1,1,,,
"n0","n2504",443938,1,1,,,
"n0","n2505",443939,1,1,,,
"n0","n2507",443941,1,1,,,
"n0","n2508",443942,1,1,,,
"n0","n2509",443943,1,1,,,
"n0","n2512",443946,1,1,,,
"n0","n2513",443947,1,1,,,
"n0","n2514",443948,1,1,,,
"n0","n2516",443950,1,1,,,
"n0","n2517",443951,2,1,,,
"n0","n2518",443952,1,1,,,
"n0","n2519",443953,1,1,,,
"n0","n2521",443955,1,1,,,
"n0","n2523",443957,1,1,,,
"n0","n2524",443958,1,1,,,
"n0","n2533",443967,1,1,,,
"n0","n2534",443968,1,1,,,
"n0","n2535",443969,1,1,,,
"n0","n2537",443971,1,1,,,
"n0","n2538",443972,1,1,,,
"n2","n87",444062,1,,1,,
"n2","n95",444070,1,,1,,
"n2","n115",444090,1,,1,,
"n2","n143",444118,2,,1,,
"n2","n150",444125,1,,1,,
"n2","n166",444141,1,,1,,
"n2","n169",444144,1,,1,,
"n2","n173",444148,1,,1,,
"n2","n191",444166,1,,1,,
"n2","n192",444167,3,,1,,
"n2","n196",444171,1,,1,,
"n2","n217",444192,1,,1,,
"n2","n218",444193,2,,1,,
"n2","n220",444195,1,,1,,
"n2","n222",444197,1,,1,,
"n2","n227",444202,2,,1,,
"n2","n229",444204,1,,1,,
"n2","n238",444213,1,,1,,
"n2","n250",444225,1,,1,,
"n2","n255",444230,1,,1,,
"n2","n257",444232,1,,1,,
"n2","n271",444246,1,,1,,
"n2","n275",444250,1,,1,,
"n2","n295",444270,1,,1,,
"n2","n303",444278,1,,1,,
"n2","n322",444297,1,,1,,
"n2","n334",444309,1,,1,,
"n2","n335",444310,1,,1,,
"n2","n340",444315,1,,1,,
"n2","n356",444331,2,,1,,
"n2","n359",444334,1,,1,,
"n2","n373",444348,1,,1,,
"n2","n376",444351,1,,1,,
"n2","n377",444352,1,,1,,
"n2","n379",444354,1,,1,,
"n2","n390",444365,1,,1,,
"n2","n407",444382,1,,1,,
"n2","n414",444389,3,,1,,
"n2","n420",444395,1,,1,,
"n2","n422",444397,1,,1,,
"n2","n424",444399,1,,1,,
"n2","n425",444400,3,,1,,
"n2","n434",444409,2,,1,,
"n2","n436",444411,1,,1,,
"n2","n445",444420,1,,1,,
"n2","n446",444421,1,,1,,
"n2","n448",444423,1,,1,,
"n2","n450",444425,1,,1,,
"n2","n458",444433,1,,1,,
"n2","n465",444440,1,,1,,
"n2","n469",444444,3,,1,,
"n2","n472",444447,1,,1,,
"n2","n475",444450,1,,1,,
"n2","n477",444452,1,,1,,
"n2","n478",444453,1,,1,,
"n2","n484",444459,1,,1,,
"n2","n487",444462,1,,1,,
"n2","n490",444465,3,,1,,
"n2","n493",444468,1,,1,,
"n2","n500",444475,1,,1,,
"n2","n501",444476,1,,1,,
"n2","n507",444482,1,,1,,
"n2","n509",444484,1,,1,,
"n2","n514",444489,1,,1,,
"n2","n518",444493,1,,1,,
"n2","n519",444494,1,,1,,
"n2","n522",444497,1,,1,,
"n2","n525",444500,1,,1,,
"n2","n534",444509,1,,1,,
"n2","n536",444511,1,,1,,
"n2","n537",444512,2,,1,,
"n2","n543",444518,3,,1,,
"n2","n544",444519,1,,1,,
"n2","n560",444535,1,,1,,
"n2","n567",444542,1,,1,,
"n2","n572",444547,1,,1,,
"n2","n575",444550,1,,1,,
"n2","n576",444551,1,,1,,
"n2","n585",444560,1,,1,,
"n2","n586",444561,1,,1,,
"n2","n594",444569,1,,1,,
"n2","n595",444570,1,,1,,
"n2","n600",444575,1,,1,,
"n2","n601",444576,1,,1,,
"n2","n602",444577,1,,1,,
"n2","n604",444579,1,,1,,
"n2","n608",444583,1,,1,,
"n2","n609",444584,1,,1,,
"n2","n611",444586,1,,1,,
"n2","n615",444590,1,,1,,
"n2","n621",444596,1,,1,,
"n2","n623",444598,1,,1,,
"n2","n626",444601,1,,1,,
"n2","n627",444602,1,,1,,
"n2","n638",444613,1,,1,,
"n2","n642",444617,1,,1,,
"n2","n648",444623,1,,1,,
"n2","n649",444624,1,,1,,
"n2","n650",444625,1,,1,,
"n2","n652",444627,1,,1,,
"n2","n654",444629,1,,1,,
"n2","n655",444630,1,,1,,
"n2","n659",444634,1,,1,,
"n2","n660",444635,1,,1,,
"n2","n661",444636,1,,1,,
"n2","n663",444638,1,,1,,
"n2","n664",444639,1,,1,,
"n2","n672",444647,1,,1,,
"n2","n677",444652,1,,1,,
"n2","n682",444657,1,,1,,
"n2","n684",444659,1,,1,,
"n2","n689",444664,1,,1,,
"n2","n693",444668,1,,1,,
"n2","n694",444669,1,,1,,
"n2","n697",444672,1,,1,,
"n2","n698",444673,1,,1,,
"n2","n702",444677,1,,1,,
"n2","n705",444680,1,,1,,
"n2","n707",444682,1,,1,,
"n2","n708",444683,2,,1,,
"n2","n714",444689,1,,1,,
"n2","n716",444691,1,,1,,
"n2","n719",444694,1,,1,,
"n2","n722",444697,1,,1,,
"n2","n724",444699,1,,1,,
"n2","n725",444700,1,,1,,
"n2","n727",444702,1,,1,,
"n2","n730",444705,1,,1,,
"n2","n732",444707,1,,1,,
"n2","n734",444709,2,,1,,
"n2","n735",444710,3,,1,,
"n2","n739",444714,1,,1,,
"n2","n740",444715,1,,1,,
"n2","n741",444716,1,,1,,
"n2","n742",444717,1,,1,,
"n2","n747",444722,1,,1,,
"n2","n757",444732,1,,1,,
"n2","n761",444736,1,,1,,
"n2","n766",444741,1,,1,,
"n2","n768",444743,1,,1,,
"n2","n771",444746,1,,1,,
"n2","n772",444747,1,,1,,
"n2","n773",444748,1,,1,,
"n2","n775",444750,1,,1,,
"n2","n776",444751,2,,1,,
"n2","n778",444753,1,,1,,
"n2","n781",444756,1,,1,,
"n2","n782",444757,1,,1,,
"n2","n783",444758,1,,1,,
"n2","n785",444760,1,,1,,
"n2","n792",444767,1,,1,,
"n2","n795",444770,1,,1,,
"n2","n797",444772,1,,1,,
"n2","n799",444774,1,,1,,
"n2","n801",444776,1,,1,,
"n2","n805",444780,1,,1,,
"n2","n811",444786,1,,1,,
"n2","n818",444793,1,,1,,
"n2","n819",444794,1,,1,,
"n2","n821",444796,1,,1,,
"n2","n822",444797,1,,1,,
"n2","n823",444798,1,,1,,
"n2","n827",444802,1,,1,,
"n2","n831",444806,1,,1,,
"n2","n833",444808,1,,1,,
"n2","n836",444811,1,,1,,
"n2","n839",444814,1,,1,,
"n2","n841",444816,1,,1,,
"n2","n846",444821,1,,1,,
"n2","n847",444822,1,,1,,
"n2","n849",444824,1,,1,,
"n2","n851",444826,2,,1,,
"n2","n852",444827,1,,1,,
"n2","n853",444828,1,,1,,
"n2","n855",444830,1,,1,,
"n2","n856",444831,26,,1,,
"n2","n857",444832,1,,1,,
"n2","n858",444833,1,,1,,
"n2","n860",444835,1,,1,,
"n2","n863",444838,1,,1,,
"n2","n865",444840,1,,1,,
"n2","n866",444841,1,,1,,
"n2","n876",444851,1,,1,,
"n2","n877",444852,1,,1,,
"n2","n878",444853,2,,1,,
"n2","n879",444854,1,,1,,
"n2","n880",444855,1,,1,,
"n2","n881",444856,1,,1,,
"n2","n882",444857,1,,1,,
"n2","n884",444859,1,,1,,
"n2","n889",444864,1,,1,,
"n2","n892",444867,1,,1,,
"n2","n894",444869,1,,1,,
"n2","n896",444871,2,,1,,
"n2","n897",444872,1,,1,,
"n2","n899",444874,1,,1,,
"n2","n906",444881,1,,1,,
"n2","n907",444882,1,,1,,
"n2","n909",444884,1,,1,,
"n2","n913",444888,1,,1,,
"n2","n916",444891,1,,1,,
"n2","n917",444892,1,,1,,
"n2","n918",444893,3,,1,,
"n2","n919",444894,1,,1,,
"n2","n922",444897,1,,1,,
"n2","n923",444898,1,,1,,
"n2","n925",444900,1,,1,,
"n2","n931",444906,1,,1,,
"n2","n933",444908,1,,1,,
"n2","n936",444911,1,,1,,
"n2","n940",444915,2,,1,,
"n2","n944",444919,1,,1,,
"n2","n945",444920,1,,1,,
"n2","n948",444923,1,,1,,
"n2","n949",444924,1,,1,,
"n2","n951",444926,1,,1,,
"n2","n952",444927,1,,1,,
"n2","n954",444929,1,,1,,
"n2","n962",444937,1,,1,,
"n2","n964",444939,1,,1,,
"n2","n966",444941,1,,1,,
"n2","n968",444943,1,,1,,
"n2","n969",444944,1,,1,,
"n2","n970",444945,26,,1,,
"n2","n977",444952,1,,1,,
"n2","n979",444954,1,,1,,
"n2","n983",444958,1,,1,,
"n2","n984",444959,1,,1,,
"n2","n986",444961,26,,1,,
"n2","n987",444962,1,,1,,
"n2","n990",444965,1,,1,,
"n2","n992",444967,1,,1,,
"n2","n995",444970,1,,1,,
"n2","n996",444971,1,,1,,
"n2","n1000",444975,1,,1,,
"n2","n1003",444978,2,,1,,
"n2","n1005",444980,1,,1,,
"n2","n1006",444981,1,,1,,
"n2","n1007",444982,1,,1,,
"n2","n1012",444987,1,,1,,
"n2","n1015",444990,1,,1,,
"n2","n1017",444992,1,,1,,
"n2","n1018",444993,4,,1,,
"n2","n1019",444994,1,,1,,
"n2","n1020",444995,1,,1,,
"n2","n1025",445000,1,,1,,
"n2","n1031",445006,2,,1,,
"n2","n1033",445008,1,,1,,
"n2","n1034",445009,1,,1,,
"n2","n1035",445010,1,,1,,
"n2","n1036",445011,1,,1,,
"n2","n1039",445014,1,,1,,
"n2","n1040",445015,1,,1,,
"n2","n1041",445016,1,,1,,
"n2","n1042",445017,1,,1,,
"n2","n1043",445018,1,,1,,
"n2","n1045",445020,1,,1,,
"n2","n1051",445026,1,,1,,
"n2","n1053",445028,1,,1,,
"n2","n1054",445029,1,,1,,
"n2","n1055",445030,1,,1,,
"n2","n1056",445031,1,,1,,
"n2","n1057",445032,1,,1,,
"n2","n1059",445034,1,,1,,
"n2","n1061",445036,1,,1,,
"n2","n1062",445037,1,,1,,
"n2","n1063",445038,1,,1,,
"n2","n1064",445039,1,,1,,
"n2","n1075",445050,1,,1,,
"n2","n1076",445051,1,,1,,
"n2","n1080",445055,2,,1,,
"n2","n1083",445058,1,,1,,
"n2","n1084",445059,1,,1,,
"n2","n1088",445063,1,,1,,
"n2","n1091",445066,1,,1,,
"n2","n1093",445068,1,,1,,
"n2","n1097",445072,1,,1,,
"n2","n1098",445073,2,,1,,
"n2","n1099",445074,1,,1,,
"n2","n1101",445076,3,,1,,
"n2","n1102",445077,1,,1,,
"n2","n1105",445080,1,,1,,
"n2","n1106",445081,9,,1,,
"n2","n1108",445083,1,,1,,
"n2","n1113",445088,1,,1,,
"n2","n1116",445091,1,,1,,
"n2","n1117",445092,1,,1,,
"n2","n1118",445093,2,,1,,
"n2","n1119",445094,3,,1,,
"n2","n1124",445099,1,,1,,
"n2","n1125",445100,1,,1,,
"n2","n1126",445101,1,,1,,
"n2","n1133",445108,1,,1,,
"n2","n1135",445110,1,,1,,
"n2","n1136",445111,1,,1,,
"n2","n1138",445113,1,,1,,
"n2","n1140",445115,1,,1,,
"n2","n1144",445119,1,,1,,
"n2","n1146",445121,1,,1,,
"n2","n1148",445123,1,,1,,
"n2","n1149",445124,1,,1,,
"n2","n1150",445125,1,,1,,
"n2","n1151",445126,1,,1,,
"n2","n1152",445127,1,,1,,
"n2","n1153",445128,1,,1,,
"n2","n1154",445129,1,,1,,
"n2","n1155",445130,1,,1,,
"n2","n1156",445131,1,,1,,
"n2","n1157",445132,1,,1,,
"n2","n1160",445135,2,,1,,
"n2","n1163",445138,2,,1,,
"n2","n1164",445139,1,,1,,
"n2","n1166",445141,1,,1,,
"n2","n1168",445143,1,,1,,
"n2","n1169",445144,1,,1,,
"n2","n1171",445146,1,,1,,
"n2","n1173",445148,1,,1,,
"n2","n1174",445149,1,,1,,
"n2","n1175",445150,2,,1,,
"n2","n1178",445153,2,,1,,
"n2","n1179",445154,1,,1,,
"n2","n1180",445155,1,,1,,
"n2","n1181",445156,1,,1,,
"n2","n1182",445157,1,,1,,
"n2","n1186",445161,26,,1,,
"n2","n1187",445162,2,,1,,
"n2","n1188",445163,1,,1,,
"n2","n1192",445167,3,,1,,
"n2","n1193",445168,2,,1,,
"n2","n1194",445169,2,,1,,
"n2","n1195",445170,1,,1,,
"n2","n1196",445171,1,,1,,
"n2","n1197",445172,1,,1,,
"n2","n1198",445173,1,,1,,
"n2","n1200",445175,1,,1,,
"n2","n1201",445176,1,,1,,
"n2","n1202",445177,1,,1,,
"n2","n1205",445180,1,,1,,
"n2","n1206",445181,1,,1,,
"n2","n1207",445182,1,,1,,
"n2","n1209",445184,1,,1,,
"n2","n1211",445186,1,,1,,
"n2","n1212",445187,1,,1,,
"n2","n1213",445188,1,,1,,
"n2","n1215",445190,1,,1,,
"n2","n1220",445195,1,,1,,
"n2","n1222",445197,1,,1,,
"n2","n1224",445199,1,,1,,
"n2","n1225",445200,1,,1,,
"n2","n1226",445201,2,,1,,
"n2","n1227",445202,1,,1,,
"n2","n1229",445204,1,,1,,
"n2","n1230",445205,1,,1,,
"n2","n1236",445211,1,,1,,
"n2","n1237",445212,1,,1,,
"n2","n1238",445213,1,,1,,
"n2","n1239",445214,1,,1,,
"n2","n1240",445215,1,,1,,
"n2","n1242",445217,1,,1,,
"n2","n1243",445218,1,,1,,
"n2","n1245",445220,3,,1,,
"n2","n1246",445221,1,,1,,
"n2","n1247",445222,1,,1,,
"n2","n1249",445224,26,,1,,
"n2","n1252",445227,1,,1,,
"n2","n1253",445228,1,,1,,
"n2","n1254",445229,1,,1,,
"n2","n1259",445234,1,,1,,
"n2","n1265",445240,1,,1,,
"n2","n1267",445242,1,,1,,
"n2","n1270",445245,1,,1,,
"n2","n1271",445246,1,,1,,
"n2","n1272",445247,1,,1,,
"n2","n1273",445248,1,,1,,
"n2","n1274",445249,3,,1,,
"n2","n1276",445251,1,,1,,
"n2","n1277",445252,2,,1,,
"n2","n1278",445253,1,,1,,
"n2","n1281",445256,3,,1,,
"n2","n1282",445257,1,,1,,
"n2","n1283",445258,1,,1,,
"n2","n1284",445259,1,,1,,
"n2","n1285",445260,1,,1,,
"n2","n1286",445261,1,,1,,
"n2","n1287",445262,1,,1,,
"n2","n1289",445264,1,,1,,
"n2","n1290",445265,2,,1,,
"n2","n1291",445266,1,,1,,
"n2","n1292",445267,1,,1,,
"n2","n1293",445268,1,,1,,
"n2","n1295",445270,1,,1,,
"n2","n1296",445271,1,,1,,
"n2","n1297",445272,1,,1,,
"n2","n1299",445274,1,,1,,
"n2","n1300",445275,1,,1,,
"n2","n1301",445276,1,,1,,
"n2","n1302",445277,1,,1,,
"n2","n1305",445280,1,,1,,
"n2","n1309",445284,2,,1,,
"n2","n1310",445285,1,,1,,
"n2","n1311",445286,3,,1,,
"n2","n1315",445290,1,,1,,
"n2","n1319",445294,1,,1,,
"n2","n1322",445297,2,,1,,
"n2","n1324",445299,1,,1,,
"n2","n1325",445300,1,,1,,
"n2","n1327",445302,2,,1,,
"n2","n1328",445303,1,,1,,
"n2","n1329",445304,1,,1,,
"n2","n1331",445306,1,,1,,
"n2","n1335",445310,3,,1,,
"n2","n1336",445311,1,,1,,
"n2","n1338",445313,1,,1,,
"n2","n1339",445314,1,,1,,
"n2","n1340",445315,2,,1,,
"n2","n1343",445318,1,,1,,
"n2","n1344",445319,1,,1,,
"n2","n1345",445320,1,,1,,
"n2","n1346",445321,2,,1,,
"n2","n1348",445323,1,,1,,
"n2","n1349",445324,1,,1,,
"n2","n1353",445328,1,,1,,
"n2","n1354",445329,1,,1,,
"n2","n1355",445330,1,,1,,
"n2","n1356",445331,1,,1,,
"n2","n1357",445332,1,,1,,
"n2","n1358",445333,1,,1,,
"n2","n1359",445334,1,,1,,
"n2","n1360",445335,1,,1,,
"n2","n1361",445336,1,,1,,
"n2","n1363",445338,1,,1,,
"n2","n1364",445339,1,,1,,
"n2","n1368",445343,1,,1,,
"n2","n1369",445344,1,,1,,
"n2","n1372",445347,1,,1,,
"n2","n1375",445350,1,,1,,
"n2","n1376",445351,1,,1,,
"n2","n1379",445354,1,,1,,
"n2","n1382",445357,1,,1,,
"n2","n1384",445359,1,,1,,
"n2","n1385",445360,1,,1,,
"n2","n1386",445361,1,,1,,
"n2","n1388",445363,1,,1,,
"n2","n1391",445366,1,,1,,
"n2","n1392",445367,1,,1,,
"n2","n1393",445368,1,,1,,
"n2","n1397",445372,1,,1,,
"n2","n1398",445373,1,,1,,
"n2","n1399",445374,1,,1,,
"n2","n1400",445375,1,,1,,
"n2","n1401",445376,1,,1,,
"n2","n1403",445378,1,,1,,
"n2","n1407",445382,1,,1,,
"n2","n1408",445383,1,,1,,
"n2","n1414",445389,1,,1,,
"n2","n1415",445390,1,,1,,
"n2","n1416",445391,1,,1,,
"n2","n1419",445394,1,,1,,
"n2","n1420",445395,1,,1,,
"n2","n1421",445396,1,,1,,
"n2","n1423",445398,1,,1,,
"n2","n1424",445399,26,,1,,
"n2","n1426",445401,1,,1,,
"n2","n1427",445402,1,,1,,
"n2","n1428",445403,3,,1,,
"n2","n1429",445404,1,,1,,
"n2","n1433",445408,1,,1,,
