Source,Target,Id,duplicate,UMich,ASU,IUB,IUPUI,Dist2Air,MASS,Seats0Stop,Seats1Stop,Seats2Stop,Seats3Stop,Lines0Stop,Lines1Stop,Lines2Stop,Lines3Stop
"n0","n2509",443943,1,1,,,,23.639574089687905,1.0,0.0,139.77124167724918,1085.824318479288,51484.9540499159,0.0,1.0,7.738664100805332,54.86756671802718
"n0","n2512",443946,1,1,,,,25.201403366988945,1.0,0.0,0.0,757.0926549636536,5194.694065866146,0.0,0.0,3.9578916096804053,28.22471947499789
"n0","n2513",443947,1,1,,,,3.2054516922482117,101.0,0.0,0.0,1183.207321969317,8460.887620865387,0.0,0.0,5.768998281229633,43.181049572311785
"n0","n2514",443948,1,1,,,,2.2195850721151045,73.0,0.0,0.0,1116.7307242181437,6930.147377123603,0.0,0.0,5.981424029720885,37.64145980280473
"n0","n2516",443950,1,1,,,,76.33191160463214,243.0,0.0,0.0,1057.4509445618314,9760.225625386433,0.0,0.0,5.999999999999999,56.11065345690198
"n0","n2517",443951,2,1,,,,57.11877432234354,1.0,0.0,0.0,3231.1695420575934,23122.768573314243,0.0,0.0,13.001972087408891,100.03172106173142
"n0","n2518",443952,1,1,,,,9.292186790987092,540.0,0.0,0.0,0.0,2578.71775594242,0.0,0.0,0.0,12.657807695666262
"n0","n2519",443953,1,1,,,,112.10159470950214,29.0,0.0,0.0,1504.730176778574,10478.104284981884,0.0,0.0,6.686883076988654,48.304213498122735
"n0","n2521",443955,1,1,,,,45.867056685050336,6579.0,0.0,565.3494494558211,3244.596073170974,111682.22653168374,0.0,3.1622776601683795,18.072856757375423,134.61858096863406
"n0","n2523",443957,1,1,,,,2.0110773479412867,31.0,0.0,0.0,186.24963590157486,1942.148370251878,0.0,0.0,1.0,9.909138697636829
"n0","n2524",443958,1,1,,,,1.839983159474226,58.0,0.0,0.0,1008.5057897471821,8870.792370217889,0.0,0.0,4.414004962442103,41.0916156953147
"n0","n2533",443967,1,1,,,,3.0398335582305482,56.0,0.0,159.62455951387932,1411.4182675233892,55401.12858685337,0.0,1.0,8.785992831746519,60.31909026791863
"n0","n2534",443968,1,1,,,,84.41817110826607,9.0,0.0,280.64212085857673,1443.5143438169976,72767.56114667791,0.0,2.0,10.133187014000045,72.02893571599851
"n0","n2535",443969,1,1,,,,2.403296163202878,1.0,0.0,0.0,874.0387731886665,5748.533237305847,0.0,0.0,4.9186847344587274,32.86067163305776
"n0","n2537",443971,1,1,,,,7.529079239128879,8993.0,0.0,3367.9707292869,11486.48223896227,611673.189700311,0.0,11.445523142259598,43.665363543998566,289.2507691493493
"n0","n2538",443972,1,1,,,,78.35026298669513,348.0,0.0,353.94914889006304,2151.1309486152586,82683.46783466484,0.0,2.8284271247461903,14.5681948880013,100.38239444422065
"n2","n87",444062,1,,1,,,15.953625519387556,352.0,0.0,1378.4591639459861,5340.911828075892,204382.12123960722,0.0,9.797958971132712,37.61349813319313,221.33500474175676
"n2","n95",444070,1,,1,,,21.485008068458693,120.0,0.0,0.0,926.4232787871933,8006.463796715177,0.0,0.0,5.12992784003009,43.94247616985758
"n2","n115",444090,1,,1,,,22.77367530098651,1.0,0.0,0.0,2188.125273502585,15563.763274918914,0.0,0.0,8.5589898944931,66.95055784854671
"n2","n143",444118,2,,1,,,19.39067589643467,70.0,0.0,0.0,960.2762225976649,6504.595680447607,0.0,0.0,5.217103446276167,35.91418610799873
"n2","n150",444125,1,,1,,,23.678847692694458,6083.0,0.0,0.0,2890.7319269615814,30802.159984227612,0.0,0.0,11.189552331988294,72.13042627241333
"n2","n166",444141,1,,1,,,1.4503649062433952,8.0,0.0,280.64212085857673,1428.1282626783886,90070.05071394611,0.0,2.0,10.0,81.61457141750344
"n2","n169",444144,1,,1,,,10.59668474804442,1195.0,0.0,0.0,3745.275152683616,22435.914456860686,0.0,0.0,17.066635809948547,102.58350068522839
"n2","n173",444148,1,,1,,,30.855248959729657,1.0,0.0,1231.552840928882,4754.317856303954,192062.546223524,0.0,9.1104335791443,32.97775702510435,200.82604038736457
"n2","n191",444166,1,,1,,,3.3844657244559135,263.0,0.0,517.3006862551025,2633.5606145898932,123427.15800864495,0.0,3.3166247903554,16.634245169248018,123.21821228608147
"n2","n192",444167,3,,1,,,3.2740239860442473,381.0,0.0,1289.1074431559225,5437.527718997508,213667.15478838308,0.0,4.0,21.222001770022768,151.13621656370765
"n2","n196",444171,1,,1,,,7.5118772120832045,3769.0,0.0,0.0,1591.2841078463443,14631.898697783474,0.0,0.0,8.958658121750135,71.3975314767174
"n2","n217",444192,1,,1,,,16.479667037654934,128.0,120.0,1143.0483859524925,4347.710834396987,174656.5510957058,1.0,8.21110255092798,30.733056431586213,186.44991015377644
"n2","n218",444193,2,,1,,,60.08542074164153,39.0,0.0,0.0,2222.1846948197463,14980.360164358382,0.0,0.0,10.913928830611058,72.65405375251468
"n2","n220",444195,1,,1,,,4.747203742560936,1009.0,0.0,0.0,1287.2611717331579,12708.370175145,0.0,0.0,7.126935967201602,56.174494059841926
"n2","n222",444197,1,,1,,,4.591901317380475,11747.0,0.0,0.0,2210.584277884485,20037.147743782323,0.0,0.0,12.105550353017819,92.363172222731
"n2","n227",444202,2,,1,,,5.446946795740429,19064.0,0.0,0.0,773.9969152371897,6018.351929801022,0.0,0.0,4.020725758589058,32.77120554724398
"n2","n229",444204,1,,1,,,29.5358092560137,12.0,0.0,832.1686527781894,3749.484601494877,157286.42621600983,0.0,6.0,26.126695715043798,168.212722268742
"n2","n238",444213,1,,1,,,15.376024337190362,20483.0,0.0,2431.854025224376,9266.301206211949,367299.2502900857,0.0,12.12435565298214,47.985964247357906,300.0057141727229
"n2","n250",444225,1,,1,,,40.053774238985746,93.0,402.0,3064.0449032025485,9135.238430262905,300885.8550841435,3.0,21.973665961010276,63.541417101859025,324.6192320919823
"n2","n255",444230,1,,1,,,122.94767126999014,1.0,0.0,0.0,1435.2295015907018,8613.02842852401,0.0,0.0,5.8771306592107395,37.263497161159755
"n2","n257",444232,1,,1,,,81.39773676968701,982.0,0.0,2500.6491157297537,9367.494023666955,399190.8805668823,0.0,8.06225774829855,35.142949140819454,229.47278872848005
"n2","n271",444246,1,,1,,,26.133896119640244,154.0,120.0,1143.0483859524925,4347.710834396987,174656.5510957058,1.0,8.21110255092798,30.733056431586213,186.44991015377644
"n2","n275",444250,1,,1,,,9.227834839093042,15791.0,0.0,4530.515548293962,14364.531520141925,763753.0469859231,0.0,19.026297590440446,64.47933451007306,390.59005252715656
"n2","n295",444270,1,,1,,,4.065439954434957,890.0,0.0,1411.1177366423635,5471.103514307308,207456.6532036714,0.0,10.246950765959598,38.81118466868335,227.8957908539916
"n2","n303",444278,1,,1,,,3.111979457642759,5858.0,0.0,706.5408693062277,4371.911478075608,154001.0560889073,0.0,2.8284271247461903,22.42969734646484,153.07885896908465
"n2","n322",444297,1,,1,,,10.21116010129109,1791.0,0.0,0.0,656.5851164614721,15824.326080701458,0.0,0.0,3.6593057100229713,36.68268067379961
"n2","n334",444309,1,,1,,,13.61886078638158,691.0,0.0,0.0,1069.867372270668,9648.36357804379,0.0,0.0,3.4199518933533937,40.97469565939727
"n2","n335",444310,1,,1,,,4.455228370582116,69.0,0.0,848.5375654618952,4038.230490125586,161796.04421600225,0.0,5.477225575051661,24.982593371913907,164.93963585702173
"n2","n340",444315,1,,1,,,7.222982951582284,1.0,0.0,2066.628881375012,9340.330433668722,419509.2785791295,0.0,6.928203230275509,37.07599249766658,245.67697160570532
"n2","n356",444331,2,,1,,,24.26764533118136,14986.0,0.0,4150.525115371949,13506.10044055371,779390.5455529114,0.0,16.852299546352718,57.66324752470247,366.2048864618718
"n2","n359",444334,1,,1,,,10.01056665609519,6697.0,0.0,0.0,2188.125273502585,15563.763274918914,0.0,0.0,8.5589898944931,66.95055784854671
"n2","n373",444348,1,,1,,,15.397997526044518,3425.0,0.0,0.0,1716.8202583955099,13744.63623533759,0.0,0.0,9.86484829732188,78.38845832067067
"n2","n376",444351,1,,1,,,15.438857340145466,2418.0,0.0,0.0,1943.5887698333302,21684.87589025318,0.0,0.0,10.360202934760583,80.37279875657276
"n2","n377",444352,1,,1,,,4.787714888328393,5539.0,0.0,0.0,2911.074112174819,26478.246737179674,0.0,0.0,15.573360187788598,113.67380485588468
"n2","n379",444354,1,,1,,,45.04322520773641,40.0,122.0,1186.6007076207804,4676.361203009373,180296.6552850742,1.0,8.615773105863909,33.12181076820319,196.59320639327143
"n2","n390",444365,1,,1,,,34.33718566660138,806.0,0.0,313.6877428271624,1798.527881518175,95990.77547649556,0.0,2.0,12.543283161906691,95.08123958843943
"n2","n407",444382,1,,1,,,53.880363783683066,123.0,402.0,3064.0449032025485,9135.238430262905,300885.8550841435,3.0,21.973665961010276,63.541417101859025,324.6192320919823
"n2","n414",444389,3,,1,,,23.5901092111112,309.0,0.0,0.0,1731.4131688523607,12402.48507637969,0.0,0.0,7.476966369704569,55.41495626635716
"n2","n420",444395,1,,1,,,28.717379155782044,1.0,0.0,0.0,886.7192567848506,10740.46589142751,0.0,0.0,4.379519139887889,41.442971673689335
"n2","n422",444397,1,,1,,,13.515790048684705,18815.0,0.0,477.45994596405677,3531.0302370843697,133236.57900921014,0.0,2.0,18.444564496052926,141.776296223673
"n2","n424",444399,1,,1,,,18.614857763027636,2984.0,0.0,2431.854025224376,9266.301206211949,367299.2502900857,0.0,12.12435565298214,47.985964247357906,300.0057141727229
"n2","n425",444400,3,,1,,,24.05392783751236,1.0,0.0,0.0,2192.6700502627127,15629.826568144548,0.0,0.0,10.525260420507978,75.26514028885215
"n2","n434",444409,2,,1,,,9.406869239511362,1.0,0.0,0.0,2399.19961430952,16204.409857091938,0.0,0.0,11.553000476063055,77.37617430480714
"n2","n436",444411,1,,1,,,3.9181200937266683,1824.0,0.0,0.0,2067.291178420118,15613.011451700815,0.0,0.0,11.160190299209164,83.64118188315368
"n2","n445",444420,1,,1,,,54.48451628456816,8.0,0.0,0.0,423.97436655285674,3237.35634366868,0.0,0.0,2.2894284851066637,20.00357832841827
"n2","n446",444421,1,,1,,,55.47696646933387,1.0,0.0,845.8841528247234,3822.746881347476,164206.97786759335,0.0,2.8284271247461903,15.747050946574943,114.66881571000991
"n2","n448",444423,1,,1,,,3.2036326375359874,1244.0,0.0,0.0,0.0,1868.7540124708473,0.0,0.0,0.0,11.55870877146186
"n2","n450",444425,1,,1,,,4.863481857029392,97.0,0.0,0.0,403.6949302979978,2543.9333088436397,0.0,0.0,2.6207413942088964,15.83714283762551
"n2","n458",444433,1,,1,,,5.153446675388694,2441.0,0.0,0.0,1423.0947034869785,13751.775306397223,0.0,0.0,6.415068659991652,55.180694284576816
"n2","n465",444440,1,,1,,,26.389842568809343,51.0,0.0,200.19323997910953,1415.3189778425622,76480.54728598995,0.0,2.6457513110645907,15.27011000148968,110.42762806412482
"n2","n469",444444,3,,1,,, , , , , , , , , ,no node match
"n2","n472",444447,1,,1,,,16.39596333439906,2526.0,0.0,0.0,925.4516452316119,6078.095239274845,0.0,0.0,4.672328728355259,29.712542635655197
"n2","n475",444450,1,,1,,,4.585623205708407,1200.0,0.0,642.3955167963114,4077.899151830229,144116.63715346315,0.0,2.8284271247461903,22.104183954554724,151.83304956108321
"n2","n477",444452,1,,1,,,6.502864936783933,4087.0,0.0,802.2967032214453,4869.0523058248045,175638.9773234588,0.0,2.23606797749979,18.269850764171764,134.18591558215797
"n2","n478",444453,1,,1,,,36.99662413991609,164.0,0.0,0.0,2926.3105934586847,27179.263972312154,0.0,0.0,15.509879237830699,113.88807013759207
"n2","n484",444459,1,,1,,,4.591550910318481,941.0,0.0,548.397665932305,2755.9455323727607,127177.21053067701,0.0,4.123105625617661,19.9106619230046,135.64965137366113
"n2","n487",444462,1,,1,,,48.95270436453999,9.0,0.0,1013.1720814682304,4239.671417260094,173888.96058569357,0.0,7.280109889280518,30.06705224326211,187.46988546475924
"n2","n490",444465,3,,1,,,70.00003526360567,1.0,0.0,751.4357812437024,3480.419608351727,149305.55869496416,0.0,5.5677643628300215,24.130250900475144,159.3552280344965
"n2","n493",444468,1,,1,,,11.058626718025574,194.0,0.0,0.0,1048.380802895701,8678.332929938713,0.0,0.0,6.045943596012513,48.87422536014612
"n2","n500",444475,1,,1,,,18.2174285071807,1011.0,0.0,0.0,2292.926137435015,46586.28946785905,0.0,0.0,12.26937099060921,90.98047541494446
"n2","n501",444476,1,,1,,,2.8834246785831086,1.0,0.0,0.0,1119.6039841406623,9559.934447080394,0.0,0.0,5.155136735475772,44.38566910813461
"n2","n507",444482,1,,1,,,18.993307676678448,31.0,0.0,929.804907852538,5802.724253582982,197271.34017109763,0.0,3.605551275463989,24.1671348766819,157.7951539906398
"n2","n509",444484,1,,1,,,2.5183816860595356,2063.0,0.0,0.0,846.287997598559,5884.762531865461,0.0,0.0,5.6252263283418555,37.21638367395692
"n2","n514",444489,1,,1,,,34.868165829480496,176.0,0.0,0.0,2991.286589699922,36912.86325658063,0.0,0.0,12.525282163833907,90.42497536421364
"n2","n518",444493,1,,1,,,12.879044130259699,185.0,0.0,0.0,2122.198643427053,29533.63115615042,0.0,0.0,11.520442530582665,101.06386772534674
"n2","n519",444494,1,,1,,,12.898446124870183,2027.0,0.0,1068.9621134539802,4610.6909368454,181828.9025492812,0.0,5.5677643628300215,24.933708795646677,169.55582994082485
"n2","n522",444497,1,,1,,,30.541424865576502,215.0,0.0,801.5859280201968,3512.6262547628526,154048.378539508,0.0,5.5677643628300215,24.618414079007167,160.91958472867515
"n2","n525",444500,1,,1,,,13.875558549690096,178.0,0.0,0.0,0.0,1936.0224384961082,0.0,0.0,0.0,10.649906162759827
"n2","n534",444509,1,,1,,,24.480680502410976,514.0,0.0,0.0,1456.8856667300547,11645.871133570949,0.0,0.0,8.213027082338558,64.62642728936842
"n2","n536",444511,1,,1,,,63.93165634718821,1004.0,0.0,786.5384076233447,4298.1996671447405,157226.01523439534,0.0,5.477225575051661,28.309016663217747,180.78650806955648
"n2","n537",444512,2,,1,,,39.99590913071317,307.0,0.0,1658.2531772922976,6659.322508842935,242913.54862017708,0.0,5.830951894845301,27.415440071981195,183.71801341555874
"n2","n543",444518,3,,1,,,37.944843851173324,3178.0,0.0,4150.525115371949,13506.10044055371,779390.5455529114,0.0,16.852299546352718,57.66324752470247,366.2048864618718
"n2","n544",444519,1,,1,,,10.371117809274093,900.0,0.0,0.0,1631.6905837616503,11307.731134011043,0.0,0.0,6.510830071526432,49.81768937382049
"n2","n560",444535,1,,1,,,6.0433026878976985,1006.0,0.0,825.0666639732816,5064.626507748057,182682.24622960918,0.0,4.123105625617661,23.983804301947607,166.07444568838736
"n2","n567",444542,1,,1,,,8.644951610793537,27480.0,0.0,0.0,709.0781662085533,6864.072347687832,0.0,0.0,4.081655101917348,33.203831112760234
"n2","n572",444547,1,,1,,,6.221343838439141,190.0,0.0,0.0,1008.4956443007856,6760.333495769175,0.0,0.0,5.217103446276167,35.91418610799873
"n2","n575",444550,1,,1,,,4.616585390227892,567.0,0.0,0.0,803.046607996484,6253.316874763417,0.0,0.0,4.344481485768611,35.07034339110754
"n2","n576",444551,1,,1,,,10.9058196999006,252.0,240.0,718.2467982119692,3214.1842301544007,119778.89005589033,2.0,5.60555127546399,23.40265554707564,139.46979075011615
"n2","n585",444560,1,,1,,,64.70876073891978,7.0,0.0,0.0,869.383394800702,7033.686849614583,0.0,0.0,4.04124002062219,36.811032118223785
"n2","n586",444561,1,,1,,,7.940137655346026,971.0,0.0,0.0,2437.9139906490154,36719.34756942214,0.0,0.0,10.221714600571513,78.96443002591016
"n2","n594",444569,1,,1,,,17.276192628318057,1191.0,0.0,0.0,3217.3908042736643,21314.807157619052,0.0,0.0,15.151066087700782,99.42004976199549
"n2","n595",444570,1,,1,,,9.65056908373278,17587.0,0.0,0.0,2697.2289272293756,19941.61945871199,0.0,0.0,10.440326663393813,83.55882692392
"n2","n600",444575,1,,1,,,47.89914511038601,145.0,0.0,548.397665932305,2755.9455323727607,127177.21053067701,0.0,4.123105625617661,19.9106619230046,135.64965137366113
"n2","n601",444576,1,,1,,,42.867385918702816,144.0,0.0,1550.4487092451657,6867.738224587747,253511.75418563886,0.0,6.782329983125268,33.78781583688521,221.6715662913656
"n2","n602",444577,1,,1,,,37.10976223942369,224.0,0.0,1550.4487092451657,6867.738224587747,253511.75418563886,0.0,6.782329983125268,33.78781583688521,221.6715662913656
"n2","n604",444579,1,,1,,,22.447286044402887,66.0,0.0,0.0,1917.5087900205233,24828.34777629126,0.0,0.0,10.384988203702207,87.31955992535349
"n2","n608",444583,1,,1,,,7.856108032794353,5517.0,0.0,0.0,680.4042194911258,5842.492690036266,0.0,0.0,3.634241185664279,31.85199222499888
"n2","n609",444584,1,,1,,,22.80587579371715,15.0,0.0,2285.151561956255,7815.027344558441,274825.38647529547,0.0,15.937377450509228,53.220810641424734,291.3332150574019
"n2","n611",444586,1,,1,,,125.35868281525778,547.0,0.0,2469.6121962769785,9804.536846046223,483415.3199769145,0.0,11.090536506409418,45.55279306625121,314.6428187982625
"n2","n615",444590,1,,1,,,10.850551223834163,693.0,0.0,0.0,1729.248486773186,14257.031320489967,0.0,0.0,8.092672334566455,68.89151785804523
"n2","n621",444596,1,,1,,,6.913860874415361,3829.0,0.0,0.0,1826.7614697779106,14470.585492679063,0.0,0.0,8.962809493114328,71.43666057429999
"n2","n623",444598,1,,1,,,12.903276391260556,2621.0,0.0,748.9993324429602,4269.167586043846,159021.34933942664,0.0,4.242640687119285,22.658867708102633,153.08071243965142
"n2","n626",444601,1,,1,,,32.73819454897491,2799.0,0.0,0.0,1947.1964741725055,20874.188519005846,0.0,0.0,10.21533001764835,83.39424524631018
"n2","n627",444602,1,,1,,,7.271475890884441,712.0,0.0,913.891496112458,4018.048062879422,165447.04784150212,0.0,6.928203230275509,29.06849132229138,180.21121601834207
"n2","n638",444613,1,,1,,,3.242849831400809,4804.0,0.0,0.0,1650.8122012969725,16674.845958338927,0.0,0.0,9.161686918773407,74.48116261835267
"n2","n642",444617,1,,1,,,24.354949196506126,96.0,0.0,0.0,2315.6179461290835,15114.204190483566,0.0,0.0,11.352236810665051,73.68398329199545
"n2","n648",444623,1,,1,,,11.561515504915407,1794.0,0.0,423.92452158373663,4314.403369937367,122394.34081607245,0.0,2.0,21.954061228922118,149.74926297651433
"n2","n649",444624,1,,1,,,4.158853505190188,6.0,0.0,0.0,468.67104893717715,4654.283556856203,0.0,0.0,2.0,21.29927496740242
"n2","n650",444625,1,,1,,,4.7834226427918045,27.0,0.0,0.0,449.5198829942632,4506.189174682213,0.0,0.0,2.0,21.29927496740242
"n2","n652",444627,1,,1,,,13.56080567041983,1376.0,0.0,2696.700267611018,9695.533017661459,361885.01045682665,0.0,13.92838827718412,52.06088971251644,305.790188824059
"n2","n654",444629,1,,1,,,4.488660855203626,5319.0,0.0,0.0,549.7340422131832,6030.511445899089,0.0,0.0,2.5198420997897464,32.19740774466448
"n2","n655",444630,1,,1,,,23.7565166750883,47.0,0.0,0.0,2652.3689115418633,28432.26701548342,0.0,0.0,14.560586761363327,110.54273787757909
"n2","n659",444634,1,,1,,,5.036011419562746,400.0,124.0,593.6168651145315,2734.5799775796077,118226.88899760717,1.0,4.3166247903554,19.091026608780165,121.604970356736
"n2","n660",444635,1,,1,,,16.394590507519485,375.0,0.0,633.0560796643533,2863.3400906303987,136456.2531304341,0.0,4.47213595499958,19.80683442618937,138.95382531172274
"n2","n661",444636,1,,1,,,8.353576771636066,1667.0,0.0,0.0,0.0,839.7561345210453,0.0,0.0,0.0,6.428221679049985
"n2","n663",444638,1,,1,,,6.040359039124754,23.0,0.0,0.0,0.0,2428.0388883801797,0.0,0.0,0.0,11.204665357463682
"n2","n664",444639,1,,1,,,17.60216955631374,5145.0,0.0,675.2303310722941,4371.939970083496,151718.46740786434,0.0,2.8284271247461903,22.794201923267195,156.16772419639264
"n2","n672",444647,1,,1,,,23.876761822841136,365.0,0.0,2709.2851455688456,9960.477416004953,379674.4664897954,0.0,13.076696830622021,49.320667290315825,299.20382858512363
"n2","n677",444652,1,,1,,,19.17807848211021,31.0,0.0,0.0,709.0781662085533,6864.072347687832,0.0,0.0,4.081655101917348,33.203831112760234
"n2","n682",444657,1,,1,,,2.3344545700194907,212.0,124.0,905.662437799506,3490.7028001486506,151751.01123444663,1.0,6.656854249492381,24.61147243878467,146.73939332400724
"n2","n684",444659,1,,1,,,11.365689876225465,12504.0,0.0,1965.7044538790667,8022.6186588612,288242.36984634487,0.0,8.06225774829855,36.60195824214457,234.24792379240458
"n2","n689",444664,1,,1,,,116.25663253729938,183.0,0.0,0.0,291.4069822835847,2222.0472405291684,0.0,0.0,3.1072325059538586,20.522710494153696
"n2","n693",444668,1,,1,,,17.021958207658326,1.0,0.0,423.92452158373663,4314.403369937367,122394.34081607245,0.0,2.0,21.954061228922118,149.74926297651433
"n2","n694",444669,1,,1,,,9.798012537376017,13180.0,0.0,642.3955167963114,3387.0210588618284,140699.337249402,0.0,2.8284271247461903,17.695398994939804,129.88446090218105
"n2","n697",444672,1,,1,,,27.997241152061473,580.0,0.0,0.0,2674.2288201711094,25314.00671195827,0.0,0.0,14.801838096518141,112.11647986975738
"n2","n698",444673,1,,1,,,46.11462937880239,4230.0,0.0,0.0,2022.4451593384745,14287.940215599707,0.0,0.0,9.189401784414079,65.57523498632298
"n2","n702",444677,1,,1,,,77.30981300912337,14.0,0.0,457.8908166801339,4292.7439667264525,125852.09539753299,0.0,2.0,22.312588954245548,152.20209492205134
"n2","n705",444680,1,,1,,,9.718570502613245,262.0,0.0,298.7975903517296,1777.8606754322764,93374.67537536485,0.0,2.449489742783178,12.775418071471666,89.6589758860833
"n2","n707",444682,1,,1,,,32.897914931468854,12702.0,0.0,0.0,867.8846829231766,9040.639909031486,0.0,0.0,4.876998961073313,51.23232378646436
"n2","n708",444683,2,,1,,,81.18361661707465,431.0,0.0,0.0,0.0,2428.0388883801797,0.0,0.0,0.0,11.204665357463682
"n2","n714",444689,1,,1,,,51.96905499642629,346.0,0.0,1285.5582444992526,5121.061053748409,197438.57721462514,0.0,9.1104335791443,36.13236363599586,215.9155401456684
"n2","n716",444691,1,,1,,,66.14706999466665,6.0,0.0,0.0,2517.5130320281814,16852.42321238596,0.0,0.0,12.518904727821093,81.9647829106836
"n2","n719",444694,1,,1,,,43.13458974605712,146.0,0.0,3600.4071066107695,12122.151802263075,537200.3798904078,0.0,17.11724276862369,60.097583520543544,359.01868314545186
"n2","n722",444697,1,,1,,,21.649666991779554,205.0,0.0,0.0,570.6584368141852,20398.152555552406,0.0,0.0,2.7144176165949063,39.892181453012455
"n2","n724",444699,1,,1,,,10.22144996840659,308.0,0.0,0.0,3229.486744440488,21260.683407801127,0.0,0.0,14.9896224517181,98.73634186473976
"n2","n725",444700,1,,1,,,30.8132811108594,59.0,0.0,0.0,1281.2004525753418,18709.146535620494,0.0,0.0,5.943921952763129,40.58479935451449
"n2","n727",444702,1,,1,,,14.019647402754789,1.0,0.0,0.0,0.0,508.08792898181497,0.0,0.0,0.0,4.038502993721819
"n2","n730",444705,1,,1,,,25.306856167580893,1.0,0.0,0.0,1301.7268727222197,12668.235323884175,0.0,0.0,7.126935967201602,55.205293728428906
"n2","n732",444707,1,,1,,,35.92733138234599,176.0,128.0,1769.3257987912632,6359.865323517909,225767.6588949748,1.0,12.916375287812984,45.174380631790456,253.12757444003793
"n2","n734",444709,2,,1,,,81.18361661707465,431.0,0.0,0.0,0.0,2428.0388883801797,0.0,0.0,0.0,11.204665357463682
"n2","n735",444710,3,,1,,,76.7640746655446,16.0,0.0,0.0,1829.1952234702862,14210.937961331392,0.0,0.0,9.263797281695544,72.41067475770839
"n2","n739",444714,1,,1,,,67.55715502036614,1.0,0.0,286.07691273501956,1705.0880682107259,91261.51103187134,0.0,2.449489742783178,12.664819760431527,88.73372054165495
"n2","n740",444715,1,,1,,,53.1212693534185,259.0,372.0,3975.8555403283794,11830.25366319083,434142.4279004596,3.0,26.08679276123039,73.25759127440628,385.8446501556848
"n2","n741",444716,1,,1,,,14.009527560196453,1.0,0.0,615.0024390195538,2770.2851770279276,135683.4662942541,0.0,4.795831523312719,19.86073546863915,124.4295721419785
"n2","n742",444717,1,,1,,,5.865347396065042,178.0,0.0,615.0024390195538,2770.2851770279276,135683.4662942541,0.0,4.795831523312719,19.86073546863915,124.4295721419785
"n2","n747",444722,1,,1,,,70.82408060734079,227.0,0.0,320.6243908376279,2161.648256296138,99981.52522758133,0.0,2.449489742783178,15.267465787876926,110.37141189839961
"n2","n757",444732,1,,1,,,24.847341028080763,5284.0,0.0,1359.058497637243,7731.817540289801,338714.81719918625,0.0,2.8284271247461903,26.14539978276737,182.90181398489517
"n2","n761",444736,1,,1,,,4.953485442212829,2097.0,0.0,1202.429207895417,6147.002081085291,210726.66924886068,0.0,5.744562646538029,31.37594911737872,206.51784011377006
"n2","n766",444741,1,,1,,,8.840187523009735,408.0,0.0,0.0,1669.4634477433106,12775.4817618287,0.0,0.0,7.894446772968114,60.94865986937998
"n2","n768",444743,1,,1,,,8.687629153254836,1.0,0.0,0.0,3928.151879974887,25693.803137643645,0.0,0.0,17.9597867710129,117.57587444556673
"n2","n771",444746,1,,1,,,4.355568341299304,2962.0,0.0,675.2303310722941,5457.3431679314435,197633.33471990356,0.0,2.8284271247461903,27.376576224118725,187.3198134596308
"n2","n772",444747,1,,1,,,28.7273036016401,41.0,0.0,0.0,1485.7084783479675,12706.634701000488,0.0,0.0,8.133187014000045,68.5117700211456
"n2","n773",444748,1,,1,,,55.33531329732846,106.0,0.0,0.0,595.7611249881861,3917.439227150968,0.0,0.0,6.495065288112263,38.54330086513789
"n2","n775",444750,1,,1,,,27.775093045604287,25.0,0.0,0.0,1731.4131688523607,12402.48507637969,0.0,0.0,7.476966369704569,55.41495626635716
"n2","n776",444751,2,,1,,,51.704085392770736,898.0,0.0,1342.7375022691517,6805.867644144157,243301.95571661828,0.0,5.0,28.988420339802378,195.9596112834486
"n2","n778",444753,1,,1,,,28.901863965700702,293.0,124.0,628.2221732530215,3036.8313222413767,122411.1558929253,1.0,4.741657386773941,21.86418620063253,139.20404051245683
"n2","n781",444756,1,,1,,,41.97093285543298,530.0,0.0,863.3307593269221,3823.8438251415573,160303.3459962724,0.0,6.082762530298219,26.92665406745112,173.30233889644032
"n2","n782",444757,1,,1,,,6.4080957577994155,1107.0,0.0,0.0,1489.2662060128596,10309.850123599157,0.0,0.0,6.109114744289606,46.673142903489904
"n2","n783",444758,1,,1,,,64.84582896210905,382.0,0.0,2195.3055368216974,9098.23167924376,358195.9983384834,0.0,9.16515138991168,40.30602945702041,262.1578625734393
"n2","n785",444760,1,,1,,,17.473300062944496,888.0,0.0,0.0,915.8491432164041,7925.535276745754,0.0,0.0,4.762203155904598,42.59242000530594
"n2","n792",444767,1,,1,,,79.39023554721484,440.0,0.0,0.0,0.0,2428.0388883801797,0.0,0.0,0.0,11.204665357463682
"n2","n795",444770,1,,1,,,10.78424356145758,68.0,0.0,0.0,2026.4922298948109,13717.311505639293,0.0,0.0,10.234459893824097,68.21366696157945
"n2","n797",444772,1,,1,,,5.947382575167643,9962.0,0.0,0.0,2552.585695332457,27748.48458501896,0.0,0.0,13.959064093817773,105.46014419406659
"n2","n799",444774,1,,1,,,47.09933026853373,1.0,0.0,295.7701810527897,4410.405382565893,117857.33931134337,0.0,1.4142135623730951,20.2305416134432,133.99080587804858
"n2","n801",444776,1,,1,,,0.8216751732754637,72.0,0.0,365.3381994809741,1884.1725227692111,103135.35231505844,0.0,2.6457513110645907,12.575255513111596,87.90690211467161
"n2","n805",444780,1,,1,,,18.48844976878627,2794.0,0.0,0.0,1809.2413002714738,11675.35873731981,0.0,0.0,7.872994366204345,51.26699563268808
