Source;Target;Id;duplicate;UMich;ASU;IUB;IUPUI;Dist2Air;MASS;Seats0Stop;Seats1Stop;Seats2Stop;Seats3Stop;Lines0Stop;Lines1Stop;Lines2Stop;Lines3Stop;GeoDist;CollabPaperCount;institution;NLink;cosine
n8;n268;e22372;1;;;;1;35.1026766;893;0;699.4569322;2665.013975;59873.35188;0;5.744562647;20.81680673;128.1992768;616.8884271;6;4;1;0.314680089
n8;n269;e3606;1;;;;1;24.90255223;1608;0;240;1366.081656;32926.0401;0;2;10.73289174;70.89277364;508.379339;8;4;1;0.987866415
n8;n271;e20765;1;;;;1;26.13389612;154;0;807.2050545;3019.067735;62356.99323;0;6.557438524;23.35314794;137.2668265;126.9640582;5;4;1;0.956321816
n8;n272;e17532;1;;;;1;11.11001994;14087;0;722.9937759;4454.75116;117623.9123;0;3.31662479;22.0269111;143.8888809;6162.078829;16;4;1;0.564029718
n8;n273;e32255;1;;;;1;21.46531799;6824;0;587.8775383;4314.91323;118654.8202;0;2.828427125;19.79954301;132.3489887;7049.523196;10;4;1;0.96596159
n8;n276;e1351;1;;;;1;20.88380531;11797;0;0;2111.080351;14726.04148;0;0;10.64132439;75.1853208;6188.87344;29;4;2;0.3464493
n8;n277;e15206;1;;;;1;4.679341293;11654;0;0;1707.078618;12403.54696;0;0;10.0793684;73.39078041;4585.421717;2;4;2;0.41628123
n8;n278;e4581;1;;;;1;16.15761321;27246;0;0;2641.731364;36940.53237;0;0;12.27601026;92.57291933;7312.240491;32;4;2;0.353836873
n8;n279;e3355;1;;;;1;2.181583073;27745;0;0;2745.206603;28984.36452;0;0;12.75886862;88.72808367;6856.179208;33;4;2;0.724179972
n8;n280;e8645;1;;;;1;16.67440007;14675;0;0;390.4400031;5710.226607;0;0;2.351334688;33.80891647;4251.701143;10;4;2;0.753240702
n8;n281;e5647;1;;;;1;14.74033234;6434;0;1510.161581;5072.333002;102375.6634;0;12.12435565;39.19822743;206.872058;693.620239;30;4;1;0.299616152
n8;n282;e36677;1;;;;1;8.365922261;24251;0;1208.664552;5271.976059;152528.1567;0;7.211102551;30.001896;183.632277;5140.043371;5;4;1;0.533423568
n8;n284;e14213;1;;;;1;8.900066095;32372;0;0;3601.336842;32144.64196;0;0;20.42746525;133.2439219;4588.137923;6;4;2;0.467491626
n8;n285;e46169;1;;;;1;12.61902288;19641;0;0;2824.122809;25126.10709;0;0;16.29404226;114.1064426;4485.738836;6;4;2;0.85061672
n8;n287;e5701;1;;;;1;1.53196064;13027;0;550.7522129;2737.532228;56793.42714;0;4.472135955;21.44903653;130.0319101;884.0935243;16;4;1;0.934925077
n8;n288;e46013;1;;;;1;4.284769832;609;0;894.3265623;3289.850617;66501.94897;0;7.280109889;25.50265571;144.6010916;257.944196;2;4;1;0.625208498
n8;n289;e35219;1;;;;1;10.4486782;15897;0;0;1806.007571;16099.61201;0;0;9.476395693;77.21600979;5854.19859;1;4;2;0.160026588
n8;n291;e8028;1;;;;1;14.33008534;58574;0;2191.395446;7689.427822;294528.0688;0;12.12435565;43.79048061;261.5652094;4839.688737;58;4;1;0.904632818
n8;n292;e22397;1;;;;1;6.543656185;5820;0;0;684.2296346;6889.8756;0;0;4.041240021;37.61369163;4325.384599;7;4;2;0.878346807
n8;n293;e32080;1;;;;1;30.53763987;10002;0;690.7474213;2955.614166;58511.34175;0;5.291502622;22.30302883;124.7071921;1912.305622;8;4;1;0.380529882
n8;n294;e1708;1;;;;1;10.31031722;16651;120;2157.089476;6986.875396;158403.8778;1;16.68438714;50.57765103;254.2873284;493.4173241;33;4;0;0.394551313
n8;n297;e37674;1;;;;1;8.959781803;9133;0;293.9387691;1726.548491;37257.4375;0;2.449489743;13.66295145;92.88753577;401.0055789;5;4;1;0.51548763
n8;n298;e1744;1;;;;1;24.99355799;1;0;120;972.4766304;23604.52971;0;1.732050808;11.46146167;79.88775047;160.7319585;22;4;1;0.820190016
n8;n299;e7394;1;;;;1;13.75216449;1;0;0;2642.338203;18195.21083;0;0;13.14048814;91.16821836;7578.363368;7;4;2;0.820190016
n8;n301;e33533;1;;;;1;17.20646813;31;0;1382.889005;5571.45161;151843.0613;0;8.426149773;33.45651288;189.7299484;5165.327074;6;4;1;0.223178205
n8;n302;e30069;1;;;;1;3.043114776;7245;0;0;1412.638507;8067.529217;0;0;6.580844365;39.50235367;8351.279057;10;4;2;0.461440142
n8;n303;e41689;1;;;;1;3.111979458;5858;0;0;2659.830307;23316.85838;0;0;15.60079987;107.0817662;4126.11697;5;4;2;0.550156948
n8;n304;e15955;1;;;;1;61.21824936;6068;0;0;1264.519489;8489.232042;0;0;8.06714323;52.57701661;4929.153368;2;4;2;0.820190016
n8;n306;e49529;1;;;;1;3.901289526;15927;0;0;2786.71173;24055.53157;0;0;11.65695337;89.95045517;8682.825956;1;4;2;0.362312489
n8;n307;e18246;1;;;;1;4.278526372;15149;0;0;588.3325793;5570.113046;0;0;3.036588972;28.28976779;6656.834388;15;4;2;0.908829782
n8;n308;e16286;1;;;;1;5.7668381;18130;0;317.4901573;1860.768304;39108.54081;0;2.645751311;14.7921072;99.53152429;337.7133346;23;4;1;0.93481488
n8;n310;e47973;1;;;;1;41.72525324;3255;0;1137.631458;4066.05669;80336.77552;0;8.94427191;31.15302857;172.6071174;1258.545742;1;4;1;0.200251648
n8;n311;e14685;1;;;;1;5.585798935;18637;0;0;1587.329565;12285.55534;0;0;9.725888262;73.72708748;4526.252714;17;4;2;0.579716494
n8;n312;e12799;1;;;;1;32.1971446;7293;0;634.1293243;2373.024446;54021.87539;0;5.196152423;18.36361129;114.4875332;496.2712621;11;4;1;0.412186178
n8;n313;e1724;1;;;;1;4.681859785;12899;0;0;2688.614316;17373.70692;0;0;13.02951872;86.66871585;6725.891181;4;4;2;0.203665699
n8;n314;e27798;1;;;;1;69.61188855;1083;0;1579.511633;5224.955545;108411.2666;0;11.40175425;37.7688352;200.8362514;1208.375839;1;4;1;0.071014726
n8;n315;e27510;1;;;;1;3.879853852;10328;0;0;1403.129513;18640.66934;0;0;8.680123736;64.98299106;4027.297116;3;4;2;0.56390065
n8;n316;e18983;1;;;;1;4.882884177;15309;0;0;1779.451174;16265.87226;0;0;11.07388281;81.05426884;4389.790195;8;4;2;0.669911576
n8;n317;e2875;1;;;;1;38.21861954;5820;0;1191.850941;4284.515218;84400.36408;0;9.746794345;33.50005336;183.069506;395.5684254;13;4;1;0.219454185
n8;n318;e9760;1;;;;1;7.398496781;446;0;0;1367.695544;9966.075219;0;0;6.854124002;50.00248598;6694.101964;18;4;2;0.873239441
n8;n319;e1743;1;;;;1;7.722768128;1693;0;0;846.471737;5887.601504;0;0;4.973189833;34.07070759;5666.875766;1;4;2;0.064885852
n8;n320;e19574;1;;;;1;19.80134685;2412;0;0;1570.923877;11556.4188;0;0;8.128144739;60.1196394;6903.503582;5;4;2;0.487730657
n8;n321;e3741;1;;;;1;31.94642963;20686;0;872.2384995;4802.56542;115647.1794;0;5.099019514;27.87118726;171.5343204;4420.931537;12;4;1;0.744811623
n8;n323;e17320;1;;;;1;10.37215859;27324;0;1061.626111;4456.846071;90759.51792;0;8;31.87843623;178.4333915;1590.074247;46;4;1;0.840992057
n8;n324;e1849;1;;;;1;4.445456665;20156;0;1386.835967;4723.223308;93570.42068;0;11.22497216;36.59182913;195.6447511;433.1045914;249;4;1;0.976737497
n8;n325;e11187;1;;;;1;11.11145064;10668;0;1353.809255;4644.370802;92223.48899;0;11.18033989;36.52075034;197.0047776;289.7028908;24;4;1;0.53406619
n8;n327;e3584;1;;;;1;7.685275734;19047;0;1728.729707;5707.319435;122878.5004;0;13.11487705;42.47077681;221.7148056;999.815521;93;4;1;0.979973865
n8;n328;e1817;1;;;;1;9.14574742;3747;0;534.1755329;2429.653931;50194.91955;0;4.242640687;18.5112631;111.2310279;1321.106543;3;4;1;0.364596395
n8;n329;e26383;1;;;;1;26.12983824;4536;0;0;1100.776533;9514.596361;0;0;7.153090095;59.250612;4042.222491;8;4;2;0.646372215
n8;n330;e31512;1;;;;1;20.86884476;421;0;0;1735.211307;16121.53632;0;0;8.50864173;61.25595097;6264.339982;5;4;2;0.164962606
n8;n331;e8842;1;;;;1;6.555040043;4045;0;681.204815;3415.981081;86739.69713;0;4.242640687;20.62285677;131.5416308;4559.973483;4;4;1;0.441322899
n8;n332;e20685;1;;;;1;19.65724334;1;0;1003.128107;5237.084346;141573.6568;0;5.099019514;28.52218794;180.3301618;4317.28393;12;4;1;0.820190016
n8;n333;e1844;1;;;;1;32.68352278;580;0;678.9108925;2523.516878;56379.88306;0;5.567764363;19.67577249;120.9781701;627.175355;1;4;1;0.118551763
n8;n335;e1848;1;;;;1;4.455228371;69;0;586.3787172;2871.087709;58912.60941;0;4.242640687;20.07819593;121.6917315;2425.431444;66;4;1;0.17793375
n8;n336;e12138;1;;;;1;60.63058759;1137;0;379.4733192;2022.164064;42616.84693;0;3.16227766;16.03681027;107.0755624;70.36369494;11;4;1;0.179219989
n8;n337;e12381;1;;;;1;2.920933744;17120;0;0;666.2711699;5492.529224;0;0;3.684031499;28.77222541;7779.283246;6;4;2;0.494844466
n8;n340;e18309;1;;;;1;7.222982952;1;0;1032.279032;5988.956081;249664.4058;0;4.898979486;27.9147217;183.447417;7333.442858;5;4;1;0.820190016
n8;n341;e14144;1;;;;1;37.92255202;3690;0;0;532.8825966;4105.13722;0;0;3.072316826;21.24241793;8877.806617;3;4;2;0.651079957
n8;n343;e10907;1;;;;1;9.705144739;18828;0;0;2141.778905;20263.41503;0;0;12.80375866;100.2876652;4279.110967;8;4;2;0.720128019
n8;n344;e6782;1;;;;1;3.032842877;6041;0;378.6079767;1871.061542;41542.24989;0;2.828427125;13.77861512;86.17326244;1346.301494;8;4;1;0.473273611
n8;n345;e18660;1;;;;1;21.26656144;42788;0;0;814.1722887;6503.897245;0;0;4.179339196;33.53424577;6430.71305;5;4;2;0.363123829
n8;n346;e3042;1;;;;1;8.5830441;59458;0;0;1838.334505;17202.73572;0;0;7.512571508;54.02734457;6647.620782;21;4;2;0.699998103
n8;n347;e4822;1;;;;1;3.486797356;1843;0;379.1569596;1958.085154;177238.148;0;3.16227766;15.31991989;126.2124522;185.4911456;16;4;1;0.958928071
n8;n352;e2426;1;;;;1;5.09412936;19389;0;1350.305027;5886.178106;136758.3183;0;10.19803903;39.23050366;213.5232959;1548.446064;26;4;1;0.900352652
n8;n353;e55382;1;;;;1;12.60183929;6626;0;0;782.9364984;6943.321137;0;0;4.904868132;42.34039523;4356.796315;2;4;2;0.568315776
n8;n354;e52812;1;;;;1;25.88874084;508;0;69.2820323;715.0295318;17687.3644;0;1;8.179054352;54.1742907;870.0916184;4;4;1;0.506285485
n8;n357;e7108;1;;;;1;22.99457013;8082;0;207.8460969;1313.990863;30922.00783;0;1.732050808;10.40774817;75.67200391;488.1976416;23;4;1;0.333294923
n8;n358;e17904;1;;;;1;42.01149667;11993;0;429.7441099;1801.921998;44681.37044;0;3.464101615;13.9742958;85.24720796;998.7924109;16;4;1;0.409157015
n8;n359;e14154;1;;;;1;10.01056666;6697;0;0;1172.255556;10418.07047;0;0;5.828476683;50.54539278;7756.187928;1;4;2;0.560808009
n8;n361;e26846;1;;;;1;11.43886445;4699;0;0;1371.354395;11321.26087;0;0;7.565354772;63.0041336;5188.043275;2;4;2;0.12494917
n8;n362;e13709;1;;;;1;11.13251464;28716;0;2597.829581;7974.961868;241064.049;0;19.79898987;59.66814567;314.9466841;713.4112501;61;4;1;0.948213019
n8;n363;e25218;1;;;;1;3.533414117;11810;0;0;888.3605237;9017.009209;0;0;6.54213262;45.6655685;1622.009439;6;4;2;0.475149725
n8;n364;e12423;1;;;;1;14.64006217;18207;0;0;935.7115706;8092.856411;0;0;5.180101467;47.39227487;4334.408635;19;4;2;0.780104278
n8;n365;e43232;1;;;;1;73.88895848;5596;0;609.9180273;3890.762257;82910.18696;0;3.605551275;23.2716753;145.4619392;3971.632109;1;4;1;0.480542487
n8;n367;e2154;1;;;;1;19.15581413;11913;0;0;2130.629033;15114.05374;0;0;10.54028365;76.14034994;6954.996569;18;4;2;0.337492945
n8;n368;e2163;1;;;;1;23.18408596;8543;0;487.1960591;2896.069819;64678.81121;0;3;17.77134705;109.4898892;4942.450738;9;4;1;0.667849203
n8;n370;e3294;1;;;;1;5.804634131;17531;0;1046.54073;3839.278058;76265.58941;0;8.602325267;30.08039918;169.7610235;148.1823894;100;4;1;0.850657697
n8;n371;e21102;1;;;;1;48.66366419;8670;0;4209.388119;12538.7303;1028562.318;0;20.29778313;64.63455839;392.0884439;4010.664624;2;4;1;0.523250988
n8;n372;e29381;1;;;;1;11.09516506;22421;0;0;1442.407927;20077.58835;0;0;8.891706283;79.90022158;3909.04852;8;4;2;0.839459545
n8;n374;e23977;1;;;;1;3.8591043;19347;0;0;1167.067784;6814.395321;0;0;5.738793548;34.654983;9440.157275;9;4;2;0.358390255
n8;n375;e56750;1;;;;1;48.15477594;9573;0;1734.440832;6869.865227;273818.6399;0;9;36.84265488;230.6452882;4542.219628;3;4;1;0.846289832
n8;n376;e2430;1;;;;1;15.43885734;2418;0;0;1500.786336;16425.60027;0;0;8.724141343;64.11187383;4719.74107;5;4;2;0.599600584
n8;n377;e2432;1;;;;1;4.787714888;5539;0;0;2174.542493;17883.83511;0;0;12.69507321;90.01268683;4638.977679;11;4;2;0.998113482
n8;n378;e16287;1;;;;1;6.383047058;5429;256;2760.091895;8760.88065;286966.9657;2;19.63519209;59.73079673;303.7906;1591.277466;20;4;0;0.529530785
n8;n380;e5890;1;;;;1;34.1853185;4666;0;0;1123.605446;10470.73944;0;0;6.782422886;51.2589589;4399.753408;6;4;2;0.677322881
n8;n381;e2507;1;;;;1;28.99807278;1108;0;240;1366.081656;32931.16944;0;2;10.73289174;71.08646804;675.8354735;5;4;1;0.623714056
n8;n382;e55639;1;;;;1;3.145511995;2187;0;0;729.2148937;4732.394054;0;0;3.77976315;24.76809046;9164.661731;1;4;2;0.194172522
n8;n383;e18686;1;;;;1;20.47423281;1883;0;0;2549.728788;17698.57692;0;0;12.0690464;85.81493261;7936.229485;2;4;2;0.584884453
n8;n384;e23859;1;;;;1;58.49234865;5297;0;1510.161581;5072.333002;102375.6634;0;12.12435565;39.19822743;206.872058;645.101445;8;4;1;0.411590275
n8;n385;e11619;1;;;;1;6.158275403;25377;0;1840.710461;6691.054547;207882.9075;0;11.22497216;40.81799462;231.2972466;3702.451454;14;4;1;0.808294843
n8;n386;e22716;1;;;;1;20.40008311;22842;0;0;399.0393614;5685.618259;0;0;2.15443469;33.55395997;3884.463926;5;4;2;0.845880738
n8;n387;e10314;1;;;;1;2.024546837;8328;0;0;739.5533011;6439.096353;0;0;4.37951914;38.6213095;4245.559044;4;4;2;0.729717909
n8;n388;e15092;1;;;;1;28.09442299;12;0;379.4733192;1984.509489;42383.4068;0;3.16227766;15.70241531;102.1584349;583.954658;9;4;1;0.629196552
n8;n389;e33554;1;;;;1;20.49006726;1;0;0;797.2149825;6331.570673;0;0;4.431047622;36.88685036;3645.165054;1;4;2;0.820190016
n8;n393;e5008;1;;;;1;19.90256196;2357;0;0;1420.140232;11633.71155;0;0;8.305865115;65.80552995;4121.502241;2;4;2;0.264486975
n8;n394;e7114;1;;;;1;20.79221727;9284;0;0;1140.210965;8979.485169;0;0;6.731315497;53.25320167;4741.651769;11;4;2;0.270548151
n8;n395;e19858;1;;;;1;22.90451374;23731;0;797.310479;4541.830213;115134.8971;0;4.242640687;25.52602535;161.9966169;4112.488602;19;4;1;0.894512716
n8;n396;e8378;1;;;;1;8.197639609;33600;0;1105.802876;4446.40597;205918.6764;0;4.472135955;20.219469;139.7611763;8990.749735;29;4;1;0.7822827
n8;n398;e11507;1;;;;1;32.32166138;19;120;2157.089476;6986.875396;158403.8778;1;16.68438714;50.57765103;254.2873284;479.7853006;78;4;0;0.166752773
n8;n400;e12944;1;;;;1;3.879420715;10270;0;0;1255.239736;9257.241639;0;0;6.205821795;46.33098467;6762.76507;11;4;2;0.582448557
n8;n401;e28856;1;;;;1;5.719573586;5321;0;0;2441.935247;17603.66128;0;0;12.05759351;87.23581707;7920.826852;5;4;2;0.294602319
n8;n402;e5160;1;;;;1;2.255913744;19443;0;0;958.3356347;7433.810953;0;0;5.217103446;39.84064034;7915.146684;31;4;2;0.551450963
n8;n404;e17900;1;;;;1;4.979857055;2001;0;207.8460969;1316.95124;31115.60592;0;1.732050808;10.44303355;76.07353351;522.380185;2;4;1;0.228652351
n8;n405;e15256;1;;;;1;7.931550095;841;0;0;1229.770434;10942.26967;0;0;5.484806552;49.9638869;8373.090888;4;4;2;0.394768941
n8;n406;e12272;1;;;;1;3.494856717;1540;0;983.4595399;3555.721058;71433.17738;0;8.062257748;27.7610784;158.1512741;591.9725901;9;4;1;0.371037791
n8;n407;e2724;1;;;;1;53.88036378;123;0;0;0;0;0;0;0;0;49.73299858;6;4;4;0.311019993
n8;n408;e48882;1;;;;1;8.627670629;717;0;0;1839.796224;13153.61324;0;0;9.283177667;67.40733572;6756.036958;1;4;2;0.266992436
n8;n409;e3890;1;;;;1;2.070064313;6677;0;0;862.3626398;7590.047967;0;0;4.514357435;37.65509718;7445.892218;2;4;2;0.896575207
n8;n410;e7062;1;;;;1;3.988067438;31860;0;2150.337028;7632.792541;241795.3096;0;15.68438714;51.34424939;279.402111;1602.774836;20;4;1;0.689049109
n8;n411;e15190;1;;;;1;2.982387617;7211;0;0;1547.54983;26426.22103;0;0;9.597337224;71.24266514;4303.865497;3;4;2;0.822336047
n8;n412;e19091;1;;;;1;6.3257227;11894;0;0;1867.706979;18099.09103;0;0;11.09829262;86.54821645;4177.740686;2;4;2;0.595214936
n8;n413;e5759;1;;;;1;4.153538139;10169;0;0;775.6301334;8529.029786;0;0;4.702669375;43.43178968;4428.965886;12;4;2;0.839373938
n8;n416;e2878;1;;;;1;24.88664548;12288;0;1001.57709;3605.566732;71683.54803;0;8.185352772;28.07979665;159.3404282;356.4396455;10;4;1;0.364185971
n8;n417;e8361;1;;;;1;4.804233856;2561;0;0;3444.921614;45790.91621;0;0;14.79118053;103.9293291;7990.963457;12;4;2;0.339271623
n8;n418;e24585;1;;;;1;6.159108766;25931;0;1799.187317;6694.407745;271577.2;0;10.14889157;38.71721027;236.6224427;4183.99272;10;4;1;0.959849045
n8;n421;e3976;1;;;;1;10.29738555;37438;0;460.8687449;4307.587714;102544.5743;0;2.645751311;23.73156794;153.5398691;5471.972157;19;4;1;0.930679069
n8;n423;e52096;1;;;;1;6.840148188;12408;0;0;1899.711555;13708.16754;0;0;11.14142463;80.50913693;4641.832313;3;4;2;0.398143354
n8;n424;e22113;1;;;;1;18.61485776;2984;0;1668.800467;6392.02326;225188.0711;0;9.539392014;37.06762748;227.8669455;4276.975049;2;4;1;0.603903865
n8;n426;e17663;1;;;;1;5.801276635;1755;0;390.8452379;2023.031977;42894.76226;0;3.16227766;15.64705914;99.0772259;569.5860386;4;4;1;0.528761598
n8;n427;e42890;1;;;;1;27.83879622;12697;0;0;713.2904888;6633.0491;0;0;4.254320865;40.84289067;4452.892164;1;4;2;0.686324851
n8;n428;e13065;1;;;;1;4.541254083;23132;0;0;2973.286554;22242.32429;0;0;17.55168394;114.0027127;4305.868322;15;4;2;0.709216188
n8;n429;e48755;1;;;;1;11.34610394;4216;0;0;548.1851115;3895.110289;0;0;6.382504299;40.47883701;217.1123874;1;4;2;0.408673568
n8;n430;e33748;1;;;;1;11.22913659;1052;0;891.8856429;3267.911368;66624.03912;0;7.280109889;25.33038088;146.8406237;348.6676488;2;4;1;0.289906785
n8;n431;e9200;1;;;;1;8.206695282;3332;0;1270.704821;4423.421807;86901.46493;0;10.29563014;34.31008902;187.9524749;430.2293082;5;4;1;0.627213396
n8;n432;e17584;1;;;;1;2.041988011;1696;0;699.4569322;2665.013975;59875.57355;0;5.744562647;20.81680673;128.2214742;738.0031702;16;4;1;0.160350888
n8;n433;e3536;1;;;;1;15.04562462;14417;0;0;2410.48162;16838.42367;0;0;11.69850713;83.3617999;7582.232371;20;4;2;0.410808893
n8;n435;e3040;1;;;;1;5.297388417;4000;0;0;2967.12408;22160.60519;0;0;14.88955922;102.0915451;6131.471263;6;4;2;0.976344037
n8;n436;e3041;1;;;;1;3.918120094;1824;0;0;1481.326194;11200.83134;0;0;8.840822729;66.23263981;5019.412216;2;4;2;0.756579136
n8;n437;e3043;1;;;;1;54.46336199;12749;0;0;1928.081356;16856.37596;0;0;11.73976776;88.55874078;4432.486903;21;4;2;0.798654202
n8;n438;e3045;1;;;;1;12.16787709;4893;0;820.7890513;4132.192365;93202.54396;0;5.196152423;25.35898969;153.403065;2343.425651;3;4;1;0.513367583
n8;n442;e3189;1;;;;1;27.78238143;169;0;584.9444418;2401.975573;52105.99303;0;4.795831523;18.78902549;117.9674733;264.0036699;1;4;1;0.273902348
n8;n443;e26376;1;;;;1;6.788832822;2403;0;854.9152005;3303.042496;65306.1081;0;6.480740698;24.6347687;145.7607569;998.5497423;5;4;1;0.573521441
n8;n445;e3197;1;;;;1;54.48451628;8;0;0;0;2006.649906;0;0;0;13.91529399;7744.279011;1;4;3;0.226365281
n8;n446;e3198;1;;;;1;55.47696647;1;0;0;2076.728293;14436.12492;0;0;9.840812721;71.11442806;7689.529645;2;4;2;0.820190016
n8;n447;e3199;1;;;;1;21.92108192;1259;0;0;2076.728293;14436.12492;0;0;9.840812721;71.11442806;7701.067693;15;4;2;0.448553382
n8;n452;e47032;1;;;;1;4.972209501;12245;0;0;390.4400031;5710.226607;0;0;2.351334688;33.80891647;4235.486156;7;4;2;0.972279993
n8;n453;e11609;1;;;;1;4.164607799;14998;0;0;980.0047202;16032.74042;0;0;6.091199349;55.9543847;4140.172205;4;4;2;0.940183278
n8;n454;e45969;1;;;;1;4.689219425;11993;0;0;1734.340008;20032.29241;0;0;10.36020293;76.20072321;4593.692462;3;4;2;0.944020178
n8;n455;e12703;1;;;;1;11.74273649;2042;0;1518.634255;5254.987641;129654.2206;0;11;37.88520074;205.7412741;1664.39367;2;4;1;0.794989954
n8;n457;e6349;1;;;;1;26.93650579;651;0;207.8460969;1185.481053;30485.57003;0;1.732050808;9.434675426;65.74163183;374.0115448;7;4;1;0.238055321
n8;n458;e3255;1;;;;1;5.153446675;2441;0;0;893.7933149;8125.606497;0;0;4.610436292;41.93673305;6272.95729;23;4;2;0.396386299
n8;n459;e14145;1;;;;1;13.92838515;7448;0;1122.940337;5883.405595;209565.8023;0;5.385164807;26.22445199;167.220604;8593.954126;13;4;1;0.516091687
n8;n460;e56757;1;;;;1;14.47487997;1993;0;0;2808.871535;30885.76357;0;0;11.43695813;80.08857436;8392.96368;1;4;2;0.355082186
n8;n461;e8349;1;;;;1;25.9156252;7926;0;1122.940337;5883.405595;209565.8023;0;5.385164807;26.22445199;167.220604;8587.517932;1;4;1;0.295183643
n8;n462;e15861;1;;;;1;4.348229292;4070;0;0;1609.348616;22099.95729;0;0;9.427893606;71.30197692;3900.875765;1;4;2;0.70727584
n8;n463;e15926;1;;;;1;8.370133675;3533;0;342.8119018;1785.208936;39802.99239;0;2.828427125;14.09728439;89.99551271;557.761166;10;4;1;0.317217116
n8;n464;e3307;1;;;;1;46.02668125;58;0;1649.740747;5492.049886;123753.8849;0;11.26942767;38.23646563;205.1162633;1849.852593;1;4;1;0.587397413
n8;n465;e3310;1;;;;1;26.38984257;51;0;120;967.9932937;23509.26469;0;1.732050808;11.37620505;79.30767629;249.8118593;2;4;1;0.541864237
n8;n466;e25031;1;;;;1;17.23965221;5683;0;1216.647032;4280.22397;82700.75393;0;9.899494937;33.35845454;184.5695659;505.6634299;8;4;1;0.249865421
n8;n467;e3341;1;;;;1;15.42746828;1195;0;0;2028.668652;14201.76521;0;0;10.35398805;72.695249;7446.881776;3;4;2;0.368035247
n8;n470;e4270;1;;;;1;2.779500494;2021;0;1034.929949;3777.704074;108063.6671;0;8.426149773;29.47215624;155.2446865;861.0604863;15;4;1;0.969496165
n8;n471;e20315;1;;;;1;7.921096038;12419;0;0;2505.780448;17292.04249;0;0;12.02310364;83.42506917;6792.867858;11;4;2;0.418390001
n8;n472;e3354;1;;;;1;16.39596333;2526;0;0;433.7282449;4044.619425;0;0;2.410142264;21.13502671;6290.89498;3;4;2;0.940639712
n8;n476;e22936;1;;;;1;3.482939486;4869;0;811.4191272;3214.487085;63697.82328;0;6.557438524;24.83303281;144.8349258;724.6301573;7;4;1;0.322876613
n8;n480;e42355;1;;;;1;23.02276267;8786;0;4209.388119;12538.7303;1028562.318;0;20.29778313;64.63455839;392.0884439;3956.51555;2;4;1;0.401526461
n8;n481;e12377;1;;;;1;10.70415635;31943;0;489.8979486;3828.153019;72365.68498;0;3.16227766;22.18164849;142.2905038;3758.874151;1;4;1;0.842036446
n8;n482;e18283;1;;;;1;67.03652489;95;0;0;1398.274991;20364.05583;0;0;8.97524059;71.5578047;3822.848934;9;4;2;0.269923425
n8;n483;e4363;1;;;;1;1.218853633;3172;0;0;0;299.6661097;0;0;0;2.165736771;3027.957842;14;4;3;0.792576247
n8;n484;e17403;1;;;;1;4.59155091;941;0;319.62478;1820.892775;38798.4064;0;2.645751311;14.38551907;95.99484613;383.5177031;5;4;1;0.68912552
n8;n486;e14254;1;;;;1;3.666607004;5843;0;0;1264.519489;8489.232042;0;0;8.06714323;52.57701661;4882.297982;6;4;2;0.787487384
n8;n488;e4271;1;;;;1;2.968769792;7784;0;879.8636258;3392.928614;67126.96796;0;7.280109889;26.66736194;154.2080998;737.3335121;31;4;1;0.963259981
n8;n491;e22838;1;;;;1;8.676592439;1110;0;69.2820323;723.5095638;17689.52757;0;1;8.274786349;54.10098509;971.5400498;3;4;1;0.938673467
n8;n492;e31412;1;;;;1;17.97119735;9001;0;0;3015.383436;22696.02236;0;0;17.06549132;112.5089041;4573.710275;8;4;2;0.9152825
n8;n497;e31551;1;;;;1;50.21809093;504;0;1990.208107;6622.324879;166288.464;0;14.35270009;47.15717599;246.2172456;1900.32115;2;4;1;0.156358588
n8;n498;e4601;1;;;;1;1.533294804;9521;0;0;481.5505415;4904.687331;0;0;3.174802104;26.26946208;4388.377969;12;4;2;0.982021256
n8;n500;e38616;1;;;;1;18.21742851;1011;0;0;1685.797688;29453.28266;0;0;9.949747896;72.05925304;5135.684071;3;4;2;0.990311286
n8;n504;e37925;1;;;;1;6.5140669;8249;0;0;0;4422.062123;0;0;0;26.61595818;4237.83428;3;4;3;0.892284009
n8;n505;e14864;1;;;;1;26.04400256;41;0;0;0;3981.896765;0;0;0;22.77969736;4368.633335;12;4;3;0.162797108
n8;n506;e20686;1;;;;1;7.259654589;2339;0;1137.631458;4066.05669;80336.77552;0;8.94427191;31.15302857;172.6071174;1263.316073;6;4;1;0.660117023
n8;n507;e25552;1;;;;1;18.99330768;31;0;232.5510697;3390.150004;65684.86005;0;1;15.30292212;105.773362;6615.579829;3;4;1;0.747838097
n8;n508;e24975;1;;;;1;4.595460356;6885;0;0;1143.800678;8124.742824;0;0;5.768998281;41.25867686;6732.524752;2;4;2;0.250979577
n8;n509;e22572;1;;;;1;2.518381686;2063;0;0;640.0637957;4557.750002;0;0;4.834588127;31.30470912;5068.898846;1;4;2;0.082977707
n8;n510;e3729;1;;;;1;9.553964288;2439;0;0;623.4699641;4182.855502;0;0;3;20.6490092;9756.859085;2;4;2;0.616451577
n8;n511;e3738;1;;;;1;17.36880255;21815;0;0;1306.203476;11099.41048;0;0;7.862224183;66.23626886;4270.415225;5;4;2;0.911586765
n8;n512;e6261;1;;;;1;9.986215904;7739;0;1366.829909;4638.342975;91673.6314;0;11.3137085;36.57444634;196.1510904;103.8555684;44;4;1;0.5288504
